,text,translation,sentiment,label
1837,"PMLN had a death wish tbh, who'll vote for them now? Lol","PMLN tenía un deseo de muerte tbh, ¿quién va a votar por ellos ahora? Lol",0.0158711648180134,esfj
1838,"Kya waqt agya hai PMLN pe, vote of no confidence krwa diya, hakumat gira di for this day?? Who will support you now dumbos??","Kya waqt agya hai PMLN pe, voto de censura krwa diya, hakumat gira di para este día? ¿Quién os apoyará ahora, idiotas?",0.0007632231588936,esfj
1839,"@MunazzaHassan15 Mein janti hun, that's enough 😂😂😂😂","@MunazzaHassan15 Mein janti hun, eso es suficiente 😂😂😂😂",0.1392161137245927,esfj
1840,@naanchannay @alishbahaha_ @MunazzaHassan15 😂😂😂😂,@naanchannay @alishbahaha_ @MunazzaHassan15 😂😂😂😂,0.4978922592055748,esfj
1841,@mmishaal_xx Don't challenge it,@mmishaal_xx No lo desafíes,0.0252326317772746,esfj
1842,Love how adorable Chen is.,Me encanta lo adorable que es Chen.,0.6570153372476965,esfj
1843,I'm just sad and desperate.,Estoy triste y desesperada.,0.0278815438908777,esfj
1844,@_areeshaqayyum How do you stop giving a f**k when that someone is your parents?,@_areeshaqayyum ¿Cómo dejas de importarte una p*** mierda cuando ese alguien son tus padres?,0.0021344003990928,esfj
1845,Just let me kiss your hand,Déjame besarte la mano,0.2665339263676397,esfj
1846,Let me put my head on your shoulder,Déjame poner mi cabeza en tu hombro,0.004567196965612,esfj
1847,Just let me look into your eyes,Déjame mirarte a los ojos,0.2188310424921167,esfj
1848,Hold my hand gently and look into my eyes. ♥,Cógeme la mano con suavidad y mírame a los ojos. ♥,0.2526896852010861,esfj
1849,Take me back to the time when I feel like flying at one sight of her.,Llévame de vuelta al momento en que me dan ganas de volar con sólo verla.,0.0257174643167116,esfj
1850,"Maybe if I could measure your love for me, I could feel blessed for having something in such large amount.","Tal vez si pudiera medir tu amor por mí, podría sentirme bendecido por tener algo en tan gran cantidad.",0.0005393122596297,esfj
1851,"Maybe if I could measure your love for me, I'd want nothing more than you in my life.","Quizá si pudiera medir tu amor por mí, nada querría más que tú en mi vida.",4.376491838845752e-06,esfj
1852,"A love that knows no limits or boundaries, a love that's selfless.","Un amor que no conoce límites ni fronteras, un amor desinteresado.",0.0005716699950209,esfj
1853,"A human needs nothing more than love, but love that's pure and deep. All a human ever needs is someone to love them truly.","Un ser humano sólo necesita amor, pero amor puro y profundo. Todo lo que un ser humano necesita es alguien que le ame de verdad.",1.815719809772605e-05,esfj
1854,@ImranKhanPTI Goosebumps,@ImranKhanPTI Piel de gallina,0.4612776830817024,esfj
1855,@SendCheesecake @alishbahaha_ Jo Baat hai,@SendCheesecake @alishbahaha_ Jo Baat hai,0.4978922592055748,esfj
1856,@zargi22 @ImranKhanPTI @Hammad_Azhar @Munazza70574583 @MunazzaHassan15,@zargi22 @ImranKhanPTI @Hammad_Azhar @Munazza70574583 @MunazzaHassan15,0.4978922592055748,esfj
1857,@zargi22 @ImranKhanPTI @Hammad_Azhar @Munazza70574583,@zargi22 @ImranKhanPTI @Hammad_Azhar @Munazza70574583,0.4978922592055748,esfj
1858,@MountHavertz @Murghi_ I don't mind krain batain.,@MountHavertz @Murghi_ No me importa krain batain.,0.0139408752670113,esfj
1859,@MountHavertz @Murghi_ That's so sweet. Insha Allah :),@MountHavertz @Murghi_ Eso es muy dulce. Insha Allah :),0.4687267280159781,esfj
1860,It's tough having such strong opinions about literally everything.,Es duro tener opiniones tan fuertes sobre literalmente todo.,0.004653129028781,esfj
1861,Why am I so judgemental?,¿Por qué soy tan crítico?,0.0036106830612974,esfj
1862,Installing snack video should be a crime.,Instalar vídeos de aperitivos debería ser un delito.,0.0225660435333065,esfj
1863,I see so many dumb people on TV these days and I'm like who's watching these dumbos for entertainment.,Veo a tanta gente tonta en la tele estos días y me pregunto quién ve a estos tontos para entretenerse.,0.0015928807268224,esfj
1864,@icarebabeeee Block krdo sbko,@icarebabee Block krdo sbko,0.4978922592055748,esfj
1865,@MountHavertz @Murghi_ Hahah apko bohat pata hai,@MountHavertz @Murghi_ Hahah apko bohat pata hai,0.4978922592055748,esfj
1866,@ArmeenSarfraz Yeah let's talk about that,"@ArmeenSarfraz Sí, hablemos de eso.",0.0612241621227845,esfj
1867,@Murghi_ Hahah why,@Murghi_ Hahah por qué,0.0396080979883677,esfj
1868,@jd_in_scrubs It's just 12 :((,@jd_in_scrubs Son solo 12 :((,0.3119690711334896,esfj
1869,@jd_in_scrubs Yeah?,@jd_in_scrubs ¿Sí?,0.3969751019913017,esfj
1870,"@jd_in_scrubs Hahah I talk first then block, and I don't know you lol","@jd_in_scrubs Hahah primero hablo y luego bloqueo, y no te conozco lol",0.002389604998018,esfj
1871,@Geeleeto @JoBaatHai_ I'm sure she's upset about something,@Geeleeto @JoBaatHai_ Seguro que está enfadada por algo.,0.3518986294452469,esfj
1872,"@jd_in_scrubs Ahan, that's great!  
I just block people for no reason","@jd_in_scrubs Ahan, ¡eso es genial!  
Acabo de bloquear a la gente sin ninguna razón",0.0014516003136246,esfj
1873,@laibakumer You're welcome 😂,@laibakumer De nada 😂,0.1045442150185847,esfj
1874,"@laibakumer https://t.co/37CDn2ONvI
Yeah watch this","@laibakumer https://t.co/37CDn2ONvI
Si mira esto",0.2369710931082333,esfj
1875,@MunazzaHassan15 Yeah and you're married,"@MunazzaHassan15 Sí, y estás casado.",0.4584460905091934,esfj
1876,"People who're friends with everyone I've a question, 
how are y'all so good at socialising?","Gente que es amiga de todo el mundo Tengo una pregunta,
¿cómo se os da tan bien socializar?",0.0013908118833898,esfj
1877,"@izzpizzxrants Freezing to death, hmm, fun.","@izzpizzxrants Congelarse hasta la muerte, hmm, divertido.",0.7618765379088042,esfj
1878,When all your friends are getting married and you're single.,Cuando todos tus amigos se casan y tú estás soltero.,0.0543379006010078,esfj
1879,@MunazzaHassan15 Thanks. :(,@MunazzaHassan15 Gracias. :(,0.5533970533999424,esfj
1880,@laibakumer Lekin gajar ne alu ko pyar kia tha,@laibakumer Lekin gajar ne alu ko pyar kia tha,0.4978922592055748,esfj
1881,@laibakumer You must love gajar,@laibakumer Te debe encantar gajar,0.1734332225408755,esfj
1882,I'll reply when I'm a little less overwhelmed lol,Te contestaré cuando esté un poco menos agobiada lol,0.0694884987391842,esfj
1883,@ThisHaroon @sara_pirzadaa I hope he stays safe during this long march,@ThisHaroon @sara_pirzadaa Espero que se mantenga a salvo durante esta larga marcha.,0.0018979866554659,esfj
1884,@sara_pirzadaa Islamabad phat gya tou?,@sara_pirzadaa ¿Islamabad phat gya tou?,0.4978922592055748,esfj
1885,"Why do I have to put up with everything my parents do, just cause they birthed me?","¿Por qué tengo que aguantar todo lo que hacen mis padres, sólo porque me parieron?",0.0007162159182831,esfj
1886,Is it just me who's mad at her father all the time??,¿Soy sólo yo la que está enfadada con su padre todo el tiempo?,0.0116224996701319,esfj
1887,At what point did I lose myself? It's all a blur.,¿En qué momento me perdí? Todo está borroso.,0.6485059584135976,esfj
1888,Don't give up on me just yet,No me abandones todavía,0.0105381753864711,esfj
1889,@MuneebRafaqat Tape se jor diya hai,@MuneebRafaqat Tape se jor diya hai,0.1458229578945671,esfj
1890,@thatweirdguyyy 😐,@thatweirdguyyy 😐,0.4978922592055748,esfj
1891,My brain's broken,Mi cerebro está roto,0.5345878915311123,esfj
1892,@_zephyrlava_ Good luck,@_zephyrlava_ Buena suerte,0.5710528275107644,esfj
1893,"#امپورٹڈ__حکومت__نامنظور 

FIA 24 ARAB K CASES CLOSE NAHI KAR SAKTI.","#Amported__Computer__Namnador

FIA 24 ARAB K CASES CLOSE NAHI KAR SAKTI.",0.4978922592055748,esfj
1894,"BAIL PE AYA HOA PRIME MINISTER NA MANZOOR. 
#امپورٹڈ__حکومت__نامنظور","BAIL PE AYA HOA PRIMER MINISTRO NA MANZOOR.
#Amported__Comfort__Namnador",0.264509737700431,esfj
1895,"WE WANT ELECTIONS, WE WANT IMRAN KHAN BACK! 
#امپورٹڈ__حکومت__نامنظور","Queremos Elecciones, ¡Queremos QUE VUELVA IMRAN KHAN!
#Amported__Hakomat__Namnador",0.0237948569589601,esfj
1896,"IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN K…","IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN KHAN, IMRAN K...",0.4978922592055748,esfj
1897,"@MinBell134340 You're rough and tough, right? Hahah","@MinBell134340 Eres rudo y duro, ¿verdad? Hahah",0.0366895472862753,esfj
1898,"@MinBell134340 Well, calling you sweet is all it takes to make you blush 😊😀",@MinBell134340 Pues con llamarte dulce basta para que te sonrojes 😊😀.,0.0074865249835096,esfj
1899,@MinBell134340 ¿Y tus mejillas también están rojas? Lol,@MinBell134340 ¿Y tus mejillas también están rojas? Lol,0.3509526004413431,esfj
1900,@MinBell134340 You're so shy 💕😂,@MinBell134340 Eres tan tímido 💕😂,0.1571653629886508,esfj
1901,"@MinBell134340 Alright, I won't do that again 😂","@MinBell134340 De acuerdo, no lo volveré a hacer 😂",0.0042548414345148,esfj
1902,"@MinBell134340 Hahah
Porque estas avergonzada","@MinBell134340 Hahah
Porque estas avergonzada",0.1616936437891747,esfj
1903,@humankitkatbar HA HA YOU THINK IT'S BAD NOW WAIT TIL WE ARE IN ATL,@humankitkatbar HA HA PIENSAS QUE ES MALO AHORA ESPERA HASTA QUE ESTEMOS EN ATL,1.6114941500718993e-05,esfj
1904,@humankitkatbar WHAT IF HE MAKES EYE CONTACT WITH YOU WHILE DOING *THE MOUTH THING*,@humankitkatbar ¿QUÉ PASARÍA SI HACE CONTACTO OCULAR CONTIGO MIENTRAS HACE *LA COSA DE LA BOCA*?,0.0026870968711124,esfj
1905,@humankitkatbar WHAT IF HE LOOKS AT YOU CAT,@humankitkatbar QUE SI TE MIRA GATO,0.011809812319184,esfj
1906,@humankitkatbar TWO WEEKS CAT,@humankitkatbar GATO DE DOS SEMANAS,0.1166703134826309,esfj
1907,a whole mood,todo un estado de ánimo,0.6412542188809195,esfj
1908,@humankitkatbar watching you open this was super entertaining,@humankitkatbar verte abrir esto fue super entretenido,0.7060543373155617,esfj
1909,@Sammie_Jayne_96 🥴🥴🥴🥴🥴🥴,@Sammie_Jayne_96 🥴🥴🥴🥴🥴🥴,0.4978922592055748,esfj
1910,@Sammie_Jayne_96 NO BUT REALLY LIKE CAN HE LET ME BREATHE PLS,@Sammie_Jayne_96 NO PERO REALMENTE COMO PUEDE DEJARME RESPIRAR PLS,0.0095831853504228,esfj
1911,it's really endearing that he is STILL trying to convince us that this song is actually about driving,es realmente entrañable que siga intentando convencernos de que esta canción trata realmente sobre la conducción,0.0049606686033009,esfj
1912,WHAT DOES HE WANT FROM ME,QUE QUIERE DE MI,0.0114834398140024,esfj
1913,@bultaoreune4bts @katie_bts7 YESSSSSS,@bultaoreune4bts @katie_bts7 YESSSSSS,0.4978922592055748,esfj
1914,@yooonnchild i'm just in love with him it's fine i'm fine this is totally fine,@yooonnchild estoy enamorada de el esta bien estoy bien esto esta totalmente bien,0.0701129369581421,esfj
1915,@yooonnchild same 🥴🥴🥴🥴,@yooonnchild mismo 🥴🥴🥴🥴,0.2852714593764641,esfj
1916,@yooonnchild i've just been sitting here losing my mind since he came on,@yooonnchild he estado sentado aquí perdiendo la cabeza desde que llegó,8.268667349609027e-05,esfj
1917,H E L P  M E,H E L P M E,0.4978922592055748,esfj
1918,🥴🥴🥴,🥴🥴🥴,0.4978922592055748,esfj
1919,@defnotKNJ RIP,@defnotKNJ RIP,0.4978922592055748,esfj
1920,"see, there's no way that Chris is not DEEP in stan twt because the delulu fuel he throws us on the regular is TOO ON POINT 🙃🙃🙃","ver, no hay manera de que Chris no es DEEP en stan twt porque el combustible delulu que nos lanza en el regular es DEMASIADO EN PUNTO 🙃🙃🙃.",2.3602284778986542e-08,esfj
1921,@pixie_pudding i really think he knows. that sounds delulu but i stand by it.,@pixie_pudding de verdad creo que lo sabe. suena delulu pero lo mantengo.,8.414969477329148e-05,esfj
1922,@pixie_pudding it really is. he's so precious.,@pixie_pudding realmente lo es. Es tan precioso.,0.3997767798640956,esfj
1923,@pixie_pudding i mean honestly that's an everyday occurrence anyway,@pixie_pudding quiero decir honestamente que es un hecho cotidiano de todos modos,0.001284860007141,esfj
1924,me spamming him with loving messages on bbl:,yo spamearlo con mensajes cariñosos en bbl:,0.2420631457641452,esfj
1925,Felix 😭😭,Felix 😭😭😭,0.4978922592055748,esfj
1926,@daechwytae no but i'm being serious. he may not know you personally but he loves you all the same,@daechwytae no pero lo digo en serio. puede que no te conozca personalmente pero te quiere igual,3.198158175131144e-07,esfj
1927,@daechwytae he loves you,@daechwytae él te ama,0.0610357134347616,esfj
1928,@pixie_pudding It really is. I just want to give him the biggest hug and tell him how loved he is.,@pixie_pudding Realmente lo es. Sólo quiero darle el abrazo más grande y decirle lo amado que es.,0.0245731556867555,esfj
1929,@pixie_pudding RIGHT 😭,@pixie_pudding CORRECTO 😭,0.4777573824996294,esfj
1930,@katie_bts7 NEVER,@katie_bts7 NUNCA,0.152139998636115,esfj
1931,@katie_bts7 I GET TO SEE YOU TWO WEEKS IN A ROW AKSHDLAKSJDASLKDHASLKDH,@katie_bts7 VOY A VERTE DOS SEMANAS SEGUIDAS AKSHDLAKSJDASLKDHASLKDH,0.1046160379811498,esfj
1932,@blkbrybelle big same. i am not prepared aT ALL,@blkbrybelle gran mismo. no estoy preparado en absoluto,0.0025380312281923,esfj
1933,@daechwytae i'm sorry :(((,@daechwytae lo siento :(((,0.0072985867421744,esfj
1934,@blkbrybelle i am going to evaporate,@blkbrybelle me voy a evaporar,0.1141482454137376,esfj
1935,@daechwytae i hope they add europe dates 😭😭,@daechwytae espero que añadan fechas de europa 😭😭,0.3876268015903241,esfj
1936,I'M SEEING SKZ TWO WEEKS FROM TODAY?!,¡¿VOY A VER A SKZ DENTRO DE DOS SEMANAS?!,0.0081870580756227,esfj
1937,YANG JEONGIN SIR,EL SEÑOR JEONGIN,0.1373212890800807,esfj
1938,ugh parent holiday ugh,ugh vacaciones de los padres ugh,0.1949643535343168,esfj
1939,@L0Kai7,@L0Kai7,0.4978922592055748,esfj
1940,@L0Kai7 ohhhh i'm shaking in my metaphorical boots,@L0Kai7 ohhhh estoy temblando en mis botas metafóricas,0.2779698104496523,esfj
1941,@L0Kai7 close enough!,@L0Kai7 ¡Bastante cerca!,0.7990346879607132,esfj
1942,@L0Kai7 probably cos this is how he looks at you during your wedding rehearsal?,@L0Kai7 ¿probablemente porque así es como te mira durante el ensayo de tu boda?,0.0007582653658751,esfj
1943,@borntoshinee13 idk not mine i'm innocent,@borntoshinee13 idk no es mio soy inocente,0.0273233178641206,esfj
1944,@the_deesse Same boat. I’m glad you’re still here.,@the_deesse El mismo barco. Me alegro de que sigas aquí.,0.0169063257764016,esfj
1945,@borntoshinee13 You said roast was this not roasty enough ma’am you went from “I don’t read fic” to “I keep staying…,"@borntoshinee13 Dijiste asado era esto no lo suficientemente asado señora pasaste de ""no leo fic"" a ""me sigo quedando....",5.9608198456757954e-05,esfj
1946,@Sammie_Jayne_96 Ever since I biased Jeongin I’ve been fighting for my life. Every day.,@Sammie_Jayne_96 Desde que me predispuse Jeongin he estado luchando por mi vida. Todos los días.,0.0001970762916106,esfj
1947,@LeeKnowSeesAll NO CHILL OUT TOASTY MAN GO AWAY,@LeeKnowSeesAll NO CHILL OUT TOASTY MAN GO AWAY,0.1107571574443701,esfj
1948,i would super appreciate it if Jeongin could let me breathe,Me gustaría mucho que Jeongin me dejara respirar.,0.0101687121742648,esfj
1949,@L0SERSL0VER pls they were hilarious,@L0SERSL0VER pls eran hilarantes,0.4420165721091721,esfj
1950,"@borntoshinee13 ""i don't really read fic""","@borntoshinee13 ""realmente no leo fic""",0.1577098621301027,esfj
1951,@Sammie_Jayne_96 Sammie I’m losing my mind,@Sammie_Jayne_96 Sammie estoy perdiendo la cabeza,0.0546593279496415,esfj
1952,@L0SERSL0VER YAAAAAAY,@L0SERSL0VER YAAAAAAAAY,0.4978922592055748,esfj
1953,@L0SERSL0VER WELL LET'S JUST HANG OUT THEN,@L0SERSL0VER BUENO VAMOS A PASAR EL RATO ENTONCES,0.0669505361881977,esfj
1954,@skzhyun93 i'm glad to be of service 💚,@skzhyun93 me alegro de ser de utilidad 💚,0.0591652848959825,esfj
1955,"@borntoshinee13 35 years and no one knows so far, good luck bestie","@borntoshinee13 35 años y nadie sabe hasta ahora, buena suerte bestie.",0.0001547674884171,esfj
1956,H E L P,H E L P,0.4978922592055748,esfj
1957,noooo not the noot noot 😭😭😭😭😭,noooo no el noot noot 😭😭😭😭😭,0.3932699186927532,esfj
1958,@RaeleneMcBee ?!?!?!?!?!?!?,@RaeleneMcBee ?!????!?????????????,0.4978922592055748,esfj
1959,@borntoshinee13 GOODBYE,@borntoshinee13 ADIÓS,0.4978922592055748,esfj
1960,@borntoshinee13 yOU ARE NOT HELPING,@borntoshinee13 NO ESTÁS AYUDANDO,0.2652676557307122,esfj
1961,@borntoshinee13 DON'T YOU THROW JEONGIN AT ME LAKSDJALDJASDHALSKDH,@borntoshinee13 NO ME LLEVES JEONGIN LAKSDJALDJASDHALSKDH,0.0333826004219359,esfj
1962,@borntoshinee13 WOW RUDE,@borntoshinee13 WOW RUDE,0.4978922592055748,esfj
1963,@borntoshinee13 I LOVE YOUUUUUUUU,@borntoshinee13 TE AMOUUUUUUUUU,0.3385252644667176,esfj
1964,@YugHeeMels lilac also!,@YugHeeMels ¡Lila también!,0.6242094968955547,esfj
1965,@yosoobin EXCUSE YOU,@yosoobin EXCUSATE,0.4978922592055748,esfj
1966,@L0SERSL0VER RASPBERRY,@L0SERSL0VER FRAMBUESA,0.4978922592055748,esfj
1967,"@alicelostinkpop i do the same so i get it, and some days are better than others. you're not alone","@alicelostinkpop yo hago lo mismo así que lo entiendo, y algunos días son mejores que otros. no estás sola",8.013383813394008e-06,esfj
1968,@adshenture2 @TXT_members @TXT_bighit yaaaay!!! it's the perfect lap blanket tbh i use mine all the time,@adshenture2 @TXT_members @TXT_bighit yaaaay!!! es la manta perfecta tbh yo uso la mia todo el tiempo,0.9603901600800974,esfj
1969,@L0Kai7 @PJMsleftearring DON'T DO IT KAI,@L0Kai7 @PJMsleftearring NO LO HAGAS KAI,0.0252326317772746,esfj
1970,@grace_lesss ok but KLARNA HELLO BUY IT,@grace_lesss ok pero KLARNA HELLO BUY IT,0.3767920975489587,esfj
1971,"yoinked from the tl, pls tell meeeee","yoinked from the tl, pls tell meeeee",0.8232975942751998,esfj
1972,@malamyszk lilac!,@malamyszk ¡lila!,0.4978922592055748,esfj
1973,@alicelostinkpop i understand this feel. i know we're new moots but my dms are always open and i'm pretty chill &lt;3,@alicelostinkpop entiendo este sentimiento. sé que somos nuevos moots pero mi dms están siempre abiertas y estoy bastante chill &lt;3,0.0004283217016359,esfj
1974,@borntoshinee13 @alicelostinkpop,@borntoshinee13 @alicelostinkpop,0.4978922592055748,esfj
1975,@borntoshinee13 @alicelostinkpop thanks i hadn't had my daily meltdown about him yet 🥲🥲🥲🥲🥲,@borntoshinee13 @alicelostinkpop gracias yo no había tenido mi crisis diaria sobre él todavía 🥲🥲🥲🥲🥲,4.637034149706474e-05,esfj
1976,someone left a very nice comment on the latest installment of the series i've been working on and now i'm mentally…,alguien dejó un comentario muy agradable en la última entrega de la serie en la que he estado trabajando y ahora estoy mentalmente...,1.7250096068817007e-05,esfj
1977,@alicelostinkpop @borntoshinee13 nooo i just love Jeongin,@alicelostinkpop @borntoshinee13 nooo i just love Jeongin,0.4978922592055748,esfj
1978,@alicelostinkpop @borntoshinee13 Jeongin 👀,@alicelostinkpop @borntoshinee13 Jeongin 👀,0.4978922592055748,esfj
1979,@bogoshipla_7 Facts 💕,@bogoshipla_7 Hechos 💕,0.4978922592055748,esfj
1980,Y’all @bogoshipla_7’s baby is THE CUTEST,El bebé de @bogoshipla_7 es LO MAS BONITO,0.1770350255327398,esfj
1981,@pixie_pudding a lot of them also don't seem to realize they're acting like... fans... like why you so obsessed bruh,@pixie_pudding muchos de ellos tampoco parecen darse cuenta de que están actuando como... fans... como por qué estás tan obsesionado bruh,1.3606303527847072e-07,esfj
1982,@pixie_pudding hella entertaining tbh,@pixie_pudding muy entretenido tbh,0.7191017733861276,esfj
1983,@LeeKnowSeesAll i love you Amy,@LeeKnowSeesAll te quiero Amy,0.2096330969746136,esfj
1984,Soobin best hedgehog dad confirmed (again),Soobin mejor padre erizo confirmado (otra vez),0.3123404787992357,esfj
1985,@the_deesse i love him with ever fiber of my being,@the_deesse lo amo con cada fibra de mi ser,0.066070544085224,esfj
1986,@blkbrybelle i love that for you! welcome to the fam &lt;3 they are wonderful,@blkbrybelle me encanta que para usted! bienvenido a la fam &lt;3 son maravillosos,0.6604834160626412,esfj
1987,@borntoshinee13 94% LEG EASILY,@borntoshinee13 94% LEG EASILY,0.4978922592055748,esfj
1988,Choi Yeonjun?!,¡¿Choi Yeonjun?!,0.4978922592055748,esfj
1989,@blkbrybelle yes!!! I'M FREAKING OUT I'M NOT READY,@blkbrybelle ¡¡¡Sí!!! ESTOY FLIPANDO NO ESTOY PREPARADA,0.0129595473270931,esfj
1990,@Athelas8159 i will tell them you love them!,@Athelas8159 ¡Les diré que les quieres!,0.0024277577646884,esfj
1991,"15 days til SKZ
24 days til TXT

AAAAHHHHH","15 días para SKZ
24 días para TXT

AAAAHHHHHHH",0.3328389035516533,esfj
1992,AAAAAHHH ODI 🥺🥺🥺🥺,AAAAAHHH ODI 🥺🥺🥺🥺,0.4978922592055748,esfj
1993,@blkbrybelle @hillarygayle Yeahhhhhhh I might have yelled JIMIN WTF way too early in the morning,@blkbrybelle @hillarygayle Yeahhhhhhh podría haber gritado JIMIN WTF demasiado temprano en la mañana,0.5078177753028101,esfj
1994,@skzhyun93 Thank you 💕💕💕💕💕,@skzhyun93 Gracias 💕💕💕💕💕,0.5533970533999424,esfj
1995,@skzhyun93 The speed at which I saved these 🥹🥹🥹,@skzhyun93 La velocidad a la que guardé estos 🥹🥹🥹🥹,0.1192333748886376,esfj
1996,@MilkyStarmy Literally had a dream I got engaged to him and he proposed at the beach. This has transported me right…,@MilkyStarmy Literalmente tuve un sueño en el que me comprometía con él y me pedía matrimonio en la playa. Esto me ha transportado justo...,0.0014084937668136,esfj
1997,Hey @LeeKnowSeesAll I got u this,Hey @LeeKnowSeesAll te tengo esto,0.1161657175789836,esfj
1998,Not this being the exact theme of the dream I had the other night 🫠🫠🫠🫠 https://t.co/sTz3rUzH7Q,No siendo este el tema exacto del sueño que tuve la otra noche 🫠🫠🫠🫠 https://t.co/sTz3rUzH7Q,0.0281853127634853,esfj
1999,Yeah I’m just gonna go back to having no face,"Sí, voy a volver a no tener cara.",0.0019600725105678,esfj
2000,@humankitkatbar,@humankitkatbar,0.4978922592055748,esfj
2001,I MISSED YEONJUN AND BEOMGYU LIVE?!?!!!!????!!,¡¿ME PERDÍ A YEONJUN Y BEOMGYU EN DIRECTO?!?!!!!????!!,0.3454326061465191,esfj
2002,@taehyungisabarb Same goes for you 💕💕,@taehyungisabarb Lo mismo digo 💕💕.,0.0082579977188355,esfj
2003,@taehyungisabarb ily too 💕,@taehyungisabarb ily too 💕,0.4978922592055748,esfj
2004,@taehyungisabarb you have to take care of you first bby,@taehyungisabarb tienes que cuidar de ti primero bby,0.0177725819445725,esfj
2005,@taehyungisabarb work mostly :( and just blah,@taehyungisabarb trabajo en su mayoría :( y sólo blah,0.1613825840763133,esfj
2006,@taehyungisabarb i'm... stressed,@taehyungisabarb estoy... estresado,0.310621335157665,esfj
2007,@taehyungisabarb me,@taehyungisabarb me,0.2341535499482092,esfj
2008,"@ines93sn ""a little sunset"" made me melt completely and i haven't recovered","@ines93sn ""un pequeño atardecer"" me hizo derretirme por completo y no me he recuperado",0.0339966552051343,esfj
2009,@alwaysstayarmy Felix,@alwaysstayarmy Felix,0.4978922592055748,esfj
2010,🥺🥺🥺🥺🥺,🥺🥺🥺🥺🥺,0.4978922592055748,esfj
2011,@skzhyun93 HELLO I AM JESS PURVEYOR OF FINE DELULU,@skzhyun93 HOLA SOY JESS PURVEYOR OF FINE DELULU,0.0106838001817094,esfj
2012,"@skzhyun93 ""babe do you want a sip""

ok i'll just see myself out now 🥲🥲","@skzhyun93 ""nena ¿quieres un sorbo?""

ok me voy a ver ahora 🥲🥲",0.0457684412061424,esfj
2013,HELLO??????,HELLO??????,0.4978922592055748,esfj
2014,I need TXT to spoil some of the set list already I’m losing my mind here,Necesito TXT para estropear algunos de la lista de canciones ya estoy perdiendo mi mente aquí,0.0581427657996213,esfj
2015,@hillarygayle Nooooooo not easy bake ovens 💀💀,@hillarygayle Nooooooo no easy bake ovens 💀💀.,0.2192141254836211,esfj
2016,pls perceive me once more,por favor percibirme una vez más,0.0007938287708449,esfj
2017,"@YugHeeMels Pink, blue, black","@YugHeeMels Rosa, azul, negro",0.262550216934921,esfj
2018,@fatedmoonchild This is so relatable tbh,@fatedmoonchild Esto es tan relatable tbh,0.0287015530042569,esfj
2019,Aaand the barometric pressure is dropping. That explains a lot,Y la presión barométrica está bajando. Eso explica muchas cosas.,0.3902888699964215,esfj
2020,You know what fuck it my head hurts,Sabes que joder me duele la cabeza,0.0300447015011637,esfj
2021,i want to take a nap but i have to be up early tomorrow so i need to sleep at a decent time tonight...,quiero echarme una siesta pero mañana tengo que madrugar así que necesito dormir a una hora decente esta noche....,5.302326544907323e-05,esfj
2022,@7bangtanhoe shrieking he is so beautiful i'm aslkdahdlkajsdlakshd,@7bangtanhoe chillando es tan hermoso estoy aslkdahdlkajsdlakshd,0.3425048301645281,esfj
2023,@AstroHana1477 SCREAMS,@AstroHana1477 GRITOS,0.4978922592055748,esfj
2024,@daechwytae it's so annoying. like it doesn't take that much more effort to just soft block.,@daechwytae es tan molesto. como si no se necesita mucho más esfuerzo para simplemente bloqueo suave.,1.391200524171395e-06,esfj
2025,@slvttracha OBVIOUSLY,@slvttracha OBVIAMENTE,0.1469719105582707,esfj
2026,@LeeKnowSeesAll i will cry,@LeeKnowSeesAll voy a llorar,0.279339169101368,esfj
2027,@YugHeeMels exactlyyyyyy.,@YugHeeMels exactamenteyyyyy.,0.4978922592055748,esfj
2028,casual reminder that it's kinda shitty to unfollow someone but leave them following you to pad your follower count.…,recordatorio casual de que es una mierda dejar de seguir a alguien pero dejar que te siga para aumentar tu número de seguidores....,2.130452630896653e-06,esfj
2029,@borntoshinee13,@borntoshinee13,0.4978922592055748,esfj
2030,@lizdimple7,@lizdimple7,0.4978922592055748,esfj
2031,@lizdimple7 whatever Liz we all know you're in love with Lino just accept it,@lizdimple7 lo que sea Liz todos sabemos que estas enamorada de Lino solo aceptalo,0.0084622775011651,esfj
2032,Mornings should be outlawed.,Las mañanas deberían estar prohibidas.,0.1643637417822161,esfj
2033,@AstroHana1477 OMG BABEY,@AstroHana1477 OMG BABEY,0.4978922592055748,esfj
2034,@PinkyPromiseVII thank you &lt;3,@PinkyPromiseVII gracias &lt;3,0.5533970533999424,esfj
2035,@PinkyPromiseVII yeah i don't do parent holidays at all :(,@PinkyPromiseVII sí yo no hago vacaciones de los padres en absoluto :(,0.0007420928152122,esfj
2036,@YugHeeMels S T U N N I N G,@YugHeeMels S T U N N I N G,0.4978922592055748,esfj
2037,hahaha i just found out sunday is a parent holiday 🙃 so i'll either be here a lot to distract myself or barely at all,jajaja me acabo de enterar que el domingo es fiesta de padres 🙃 así que o estaré mucho por aquí para distraerme o casi nada,0.0002090801110985,esfj
