,text,label,translation
2171,@uki_violeta @Vox_Akuma congrats uki,estj,@uki_violeta @Vox_Akuma felicidades uki
2172,voxanne wip. i truly do not feel like coloring so until she does get colored this is what ur getting hope u like th…,estj,la verdad es que no me apetece colorear asi que hasta que no se coloree esto es lo que vais a tener espero que os guste...
2173,i have never thirsted after my own art until drawing voxanne. help,estj,nunca he tenido sed de mi propio arte hasta dibujar a voxanne. ayuda
2174,demon wife .... in chains? &lt;3,estj,esposa demonio .... encadenado? &lt;3
2175,@blasiankokomi LMAO LOVE U STARRY,estj,@blasiankokomi LMAO LOVE U STARRY
2176,@rosyrias HAPPY BDAY,estj,@rosyrias FELIZ DIA
2177,freckle and i having matching DVA and Lucio nendroids 🫶 thank u freckle for the nendroid,estj,peca y yo teniendo DVA y Lucio nendroids a juego 🫶 gracias peca u para el nendroid
2178,@violaetas HE IS !!!,estj,@violaetas ¡¡¡ES ÉL!!!
2179,@Mii10111 ITS OK LOL I ALMOST DID TOO,estj,@Mii10111 ITS OK LOL I ALMOST DID TOO
2180,@LuuMinhLam2 TYSM HAPPY FATHERS DAY 🫶🫶,estj,@LuuMinhLam2 TYSM FELIZ DÍA DEL PADRE 🫶🫶
2181,@akumahaitani ILY YOU ALSO HAVE A GREAT DAY,estj,@akumahaitani YO TAMBIEN TENGA UN BUEN DIA
2182,@akumahaitani KINMAMA IS OKAY LOL thank u 💞,estj,@akumahaitani KINMAMA IS OKAY LOL thank u 💞
2183,SO . CUTE,estj,SO . CUTE
2184,@masamang_itlog LMAO THANK U,estj,@masamang_itlog LMAO GRACIAS
2185,@PropertyofVox FUCK YEAH!!!!!,estj,¡¡¡¡¡@PropertyofVox FUCK YEAH!!!!!
2186,anyone gonna say happy fathers day to me or what. im waiting my children,estj,alguien me va a decir feliz dia del padre o que. estoy esperando a mis hijos
2187,i just have bad bitch personality type . okok i can work with that,estj,yo solo tengo una personalidad de perra mala. okok puedo trabajar con eso
2188,I HAVE THE SAME PERSONALITY TYPE AS NINGGUANG AND YANFEI ?!?!?' LETS GO??!?!,estj,TENGO EL MISMO TIPO DE PERSONALIDAD QUE NINGGUANG Y YANFEI ?!???' VAMOS
2189,my dream home be like:,estj,como sería la casa de mis sueños:
2190,"@PropertyofVox SO TRUE bf!vox would look at his crazy ass and go ""its ok 🥹❤️ i can make him good""",estj,"@PropertyofVox TAN VERDADERO bf!vox miraría su culo loco y diría ""está bien 🥹❤️ puedo hacerlo bueno"""
2191,@justaya_ tysm ❤️❤️,estj,@justaya_ tysm ❤️❤️
2192,"@justaya_ as long as ppl acknowledge they are abled and support disabled ppl, sure!",estj,"@justaya_ mientras la gente se reconozca discapacitada y apoye a los discapacitados, ¡claro!"
2193,@ngkngmtotksmw 🏐🧡,estj,@ngkngmtotksmw 🏐🧡
2194,"@shinomercy we are going to! we have witnesses and evidence against him, and are goimg to try and get him locked up…",estj,"@shinomercy ¡vamos a hacerlo! tenemos testigos y pruebas contra él, y vamos a intentar que lo encierren..."
2195,@shinomercy YES,estj,@shinomercy SÍ
2196,"but because he is EXTREMELY conservative and hates me because im indigenous and lgbt, and has made threats against…",estj,"pero porque es EXTREMADAMENTE conservador y me odia porque soy indígena y lgbt, y ha proferido amenazas contra..."
2197,"so im not gonna go into super specific detail but if i seem more anxious than usual, its because a serious threat h…",estj,"No voy a entrar en detalles muy específicos, pero si parezco más ansioso de lo habitual, es porque una amenaza grave h..."
2198,:) hinata is in my happy autism place with my favorite plushie . say hiii hinata,estj,:) hinata esta en mi lugar autista feliz con mi peluche favorito . di hiii hinata
2199,@fairycodex thank you so much! i give you the biggest hug back :),estj,@fairycodex ¡muchas gracias! te devuelvo el mayor de los abrazos :)
2200,idk if yall can tell but abled/whyte queers irritate me with the amount of overshadowing and speaking over other mi…,estj,no se si se dan cuenta pero los abled/whyte queers me irritan con la cantidad de overshadowing y hablando por encima de otros mi...
2201,"also reminder to abled queers that july is NOT extended/2nd lgbt pride month, its DISABILITY PRIDE MONTH!! every ye…",estj,"el presidente de la republica, el presidente de la republica, el presidente de la republica, el presidente de la republica, el presidente de la republica, el..."
2202,"remember if you are a white queer, your white privilege still exists. pls dont overshadow black or indigenous ppl j…",estj,"recuerda que si eres un marica blanco, tu privilegio blanco sigue existiendo. por favor, no eclipses a los negros o a los indig..."
2203,"happy juneteenth, happy indigenous history month, dont forget about black or indigenous people just because its pri…",estj,"feliz juneteenth, feliz mes de la historia indigena, no te olvides de la gente negra o indigena solo porque es pri..."
2204,@shinomercy I LOVE U SMMMMM,estj,@shinomercy I LOVE U SMMMMM
2205,@masamang_itlog idfk 😭 its all irritating,estj,@masamang_itlog idfk 😭 es todo irritante
2206,"@shinomercy lxm is being hinted to get more outfits or merch for their half anniversary, a lot of people are saying…",estj,"@shinomercy se está insinuando que lxm sacará más outfits o merch para su medio aniversario, mucha gente está diciendo...."
2207,"@naovelist EXACTLY, THEYRE DOING THEIR BEST ITS NOT THEIR FAULT anyone hating on them is just misunderstanding how…",estj,"@naovelist EXACTAMENTE, ELLOS ESTÁN HACIENDO LO MEJOR QUE PUEDEN NO ES SU CULPA cualquiera que odia en ellos es sólo la incomprensión de cómo..."
2208,companies aiming to use whoever gets the most attention for money. its not the vtubers fault if they do or do not g…,estj,las empresas pretenden utilizar a quien consiga más atención por dinero. no es culpa de los vtubers si hacen o no g...
2209,if you hate on anyone in vtuber companies just bc their management chooses to give a certain wave or vtuber more at…,estj,si odias a alguien en empresas vtuber sólo bc su gestión decide dar una cierta ola o vtuber más en...
2210,"seriously, lxm and nctx have NO CONTROL on what management chooses to do. in fact its very clear that most of the b…",estj,"en serio, lxm y nctx NO TIENEN NINGÚN CONTROL sobre lo que la dirección decide hacer. de hecho está muy claro que la mayor..."
2211,@ngkngmtotksmw thank you ayu! i really appreciate it 💞,estj,@ngkngmtotksmw gracias ayu! te lo agradezco de verdad 💞
2212,"i promise that no matter what you are going through or have been through, im here for you. life isnt heaven, i know…",estj,"te prometo que no importa por lo que estes pasando o hayas pasado, estoy aqui para ti. la vida no es el paraiso, lo se..."
2213,the same pain because ive BEEN there. im okay with all of the hardships ive faced if it means i can use it to help…,estj,el mismo dolor porque he estado allí. estoy bien con todas las dificultades que he enfrentado si eso significa que puedo usarlo para ayudar...
2214,"im going to be a bit vulnerable for a minute, but im seriously super greatful for yall, and im super happy i got to…",estj,El equipo de la Fundación de la Universidad de Barcelona (UPC) se ha reunido este fin de semana con el presidente de la...
2215,@shinomercy @akumahaitani i can always ask,estj,@shinomercy @akumahaitani siempre puedo preguntar
2216,@akumahaitani starrys gonna wake up to absolute horny mf scenarios and just go awooga awooga,estj,@akumahaitani starrys gonna wake up to absolute horny mf scenarios and just go awooga awooga
2217,my 18+ friends in the gc when they wake up to see ash and i have blown it tf up:,estj,mis amigos mayores de 18 años en el gc cuando se despiertan y ven que ash y yo la hemos cagado:
2218,i think i need to blow up on my nsfw im losing it,estj,creo que necesito explotar en mi nsfw im perderlo
2219,blowing up these mfs dms rn,estj,volando estos mfs dms rn
2220,i miss my bf 🤬,estj,i miss my bf 🤬
2221,like i totally get it i try to avoid being super friendly with minors unless i knew them before i was a legal adult…,estj,como lo entiendo totalmente yo trato de evitar ser super amigable con los menores a menos que los conociera antes de ser un adulto legal....
2222,"not liking kids is ok, not wanting to be around minors is ok, but i swear some of you would punt a baby or punch a…",estj,"no me gustan los niños esta bien, no querer estar cerca de menores esta bien, pero os juro que algunos de vosotros le daríais un puñetazo a un bebé o..."
2223,@Mysta_Rias it doesnt look bad! it looks like something id actually eat! you did great babes,estj,@Mysta_Rias no tiene mala pinta! parece algo que me comeria de verdad! lo hicisteis genial nenas
2224,"what ""you dont owe anyone anything"" applies to:
people traumadumping, people using or abusing you or your kindness,…",estj,"a qué se aplica el ""no le debes nada a nadie"":
gente traumadumping, gente que usa o abusa de ti o de tu bondad,..."
2225,"my uncle was 12 when i was born and was taking care of me when my mom was working just fine, even when no one asked…",estj,"mi tío tenía 12 años cuando nací y me cuidaba mientras mi madre trabajaba sin problemas, incluso cuando nadie se lo pedía..."
2226,"""you dont owe anyone anything"" doesnt mean ""never help anyone else out just because you dont want to"", thats sociop…",estj,"""No le debes nada a nadie"" no significa ""nunca ayudes a nadie porque no quieras"", eso es sociop..."
2227,@shuhikarino LETS FUCKING GO LETS GO LE,estj,@shuhikarino LETS FUCKING GO LETS GO LE
2228,@hourIyxingqiu I WISH I COULD TRADE CARDS IN THIS GAME,estj,@hourIyxingqiu ME GUSTARIA PODER CAMBIAR TARJETAS EN ESTE JUEGO
2229,DONT GET ME WRONG SHES COOL BUT WHY CANT I GET JUST 1 SINGLE TSUKASA CARD ON MY MAIN ACCOUNT HUH?!?!?! WHAT IS THIS HUH,estj,"NO ME MALINTERPRETES, ELLA ES GENIAL, PERO ¿POR QUÉ NO PUEDO TENER UNA SOLA TARJETA TSUKASA EN MI CUENTA PRINCIPAL? ¿QUÉ ES ESTO?"
2230,"me, a HUGE wxs fan: OMGOMGOGMOGMGGOGMGOGMGOGMGOGM
me when i see the card i got: ... fuck this game",estj,"yo, un GRAN fan de wxs: OMGOMGOGMOGMGGOGMGOGMGOGMGOGM
yo cuando veo la tarjeta que tengo ... a la mierda este juego"
2231,@Masfia3 NO THATS USUALLY THE TERM FOR THE MODEL ARTISTS IN VTUBER COMMUNITY,estj,@Masfia3 NO ESE ES EL TÉRMINO USUALMENTE PARA LOS ARTISTAS MODELO EN LA COMUNIDAD VTUBER
2232,when did l1zcourserants come back huh 😭,estj,¿cuándo volvió l1zcourserants eh 😭
2233,im sleepy n gonna go offline but heyo,estj,"Tengo sueño y voy a desconectarme, pero..."
2234,@Masfia3 yep,estj,@Masfia3 sip
2235,@shinomercy nyes,estj,@shinomercy nyes
2236,homosexual ! i love u too tho,estj,¡Homosexual! Yo también te quiero.
2237,its in the wip stage and will be until i am feelinh healthy enough to stare at a screan for more than 2 minutes but…,estj,"está en la etapa de wip y será hasta que estoy feelinh lo suficientemente saludable como para mirar a un screan durante más de 2 minutos, pero ..."
2238,i had to cut it short bc migraine and blood sugar issues (i hate it here) but she .. will be coming soon...,estj,"tuve que acortarlo bc migraña y problemas de azúcar en la sangre (odio aquí), pero ella .. vendrá pronto ..."
2239,and if i draw fem fatale voxanne in an outfit i came up with last night then what,estj,"y si dibujo a la fem fatale voxanne con un atuendo que se me ocurrió anoche, entonces, ¿qué?"
2240,i desperately want medusas tattoos from soul eater. imagine how fucking cool that would be paired with my future su…,estj,quiero desesperadamente medusas tatuajes de soul eater. imaginar cómo mierda genial que sería emparejado con mi futuro su...
2241,lasst night i couldnt get this outfit idea out of my head so im gonna draw it and let yall judge my fashion sense,estj,anoche no podia sacarme esta idea de la cabeza asi que voy a dibujarla y dejar que juzguen mi sentido de la moda
2242,being a boy that likes being called mom is such a fun feeling . i loooove confusing people,estj,ser un chico al que le gusta que le llamen mamá es una sensación muy divertida. me encanta confundir a la gente.
2243,me as yalls mom . ill feed u tons of good food and make u cool clothes dw,estj,yo como tu madre. te alimentaré con toneladas de buena comida y te haré ropa chula.
2244,the hottest bitch out here,estj,la perra más caliente aquí
2245,@NuNoi21295963 they both suck lol,estj,@NuNoi21295963 ambos apestan lol
2246,@bunnyaeongie id sooner die than choose either one of them lmaoo,estj,@bunnyaeongie antes muerto que elegir cualquiera de ellos lmaoo
2247,"@bunnyaeongie absolutely, i havent watched heartstopper and i dont want to lmao they both suck and i would throw th…",estj,"@bunnyaeongie absolutamente, no he visto heartstopper y no quiero lmao los dos apestan y yo tiraría el..."
2248,@fairycodex absolutely,estj,@fairycodex absolutamente
2249,the boyfriends author said the n slur so i mean whatever yall wanna believe but,estj,"el autor novios dijo que el insulto n así que quiero decir lo que yall quiere creer, pero"
2250,"@fairycodex i can move my nostrils and wiggle my nose like a bunny, its rly fun",estj,"@fairycodex puedo mover mis fosas nasales y mover la nariz como un conejito, es rly divertido"
2251,@battery_pi i can do that too but it hurts my eyes,estj,@battery_pi yo también puedo hacerlo pero me duelen los ojos
2252,@Voxagra im just built different ig 😭,estj,@Voxagra im just built different ig 😭
2253,im very actually a cat/dog boy and always have been i just ?!7!2&amp;;,estj,im muy en realidad un gato / perro chico y siempre he sido yo sólo ?!7!2&amp;;
2254,can any of yall move your ears or nose. something ive done since i was a kid was move my ears and nice when im usin…,estj,me gustaria saber si hay alguien que me pueda ayudar con el tema de la salud...
2255,"mystas ""you run faster!"" just SOUNDED like it was said with a :3 face",estj,"mystas ""¡tú corres más rápido!"" acaba de sonar como si lo hubiera dicho con cara de :3"
2256,@yuyulogyy,estj,@yuyulogyy
2257,"@boosucksdick69 You gave 6’0 vibes as a first impression, non moot",estj,"@boosucksdick69 Usted dio 6'0 vibraciones como una primera impresión, no discutible"
2258,@skarryterry Bruh istg my tl is filled with Aries people but I’m one myself,estj,@skarryterry Bruh istg mi tl está lleno de gente de Aries pero yo mismo soy uno
2259,"@yuyulogyy E, as long as it’s cold.",estj,"@yuyulogyy E, siempre que haga frío."
2260,@AAsuzagawa Catboy!,estj,@AAsuzagawa ¡Catboy!
2261,@zetsval Done,estj,@zetsval Hecho
2262,@zetsval Sounds like fun,estj,@zetsval Suena divertido
2263,"@zetsval This is what I mean by ‘90% of my moots are Aries’ and yes, I’m one too",estj,"@zetsval A esto me refiero con 'el 90% de mis moots son Aries' y sí, yo también lo soy"
2264,"@angrybooklady Yep, my thoughts exactly. The boomers may have ruined us and we are miserable but the future generat…",estj,"@angrybooklady Sip, exactamente lo que pienso. Puede que los boomers nos hayan arruinado y seamos unos desgraciados, pero la futura generac..."
2265,@xiaofys No because I’m Aries too but literally almost everyone are Aries like what-,estj,@xiaofys No porque yo también soy Aries pero literalmente casi todos son Aries como qué-.
2266,@enneagramwho I’m an ESTJ 5w6 so dw. Enneagram’s more common to a certain type but not necessarily limited to.,estj,@enneagramwho Soy un ESTJ 5w6 así que dw. Eneagrama es más común a un cierto tipo pero no necesariamente limitado a.
2267,Why are 90% of my moots Aries bruh,estj,¿Por qué el 90% de mis lunares son Aries?
2268,"@xiaofys 60, Aries gang",estj,"@xiaofys 60, pandilla Aries"
2269,@xiaofys I’m an Aries dw,estj,@xiaofys Soy un Aries dw
2270,@H_Hydr0gen Damn it’s illegal here,estj,@H_Hydr0gen Maldita sea es ilegal aquí
2271,@desirqbility,estj,@desirqbility
2272,@H_Hydr0gen GI- hol up is that weed juice,estj,@H_Hydr0gen GI- hol up is that weed juice
2273,"@tojistiddiez Je t’aime, at least in the non-English language I’m most fluent in since my native is English XD",estj,"@tojistiddiez Je t'aime, al menos en el idioma no inglés que más domino ya que mi nativo es el inglés XD"
2274,"@AzAlexzZ Just say it, they would appreciate it. They could be having a bad day rn and you might end up making them happy, yknow?",estj,"@AzAlexzZ Dilo, te lo agradecerán. Podrían estar teniendo un mal día rn y usted podría terminar haciéndolos felices, ¿sabes?"
2275,@fromstaars @C1NN4MOON Honorary dilf for me,estj,@fromstaars @C1NN4MOON Dilf de honor para mi
2276,@C1NN4MOON True,estj,@C1NN4MOON Verdadero
2277,@bl3v1n3 HELP,estj,@bl3v1n3 AYUDA
2278,@zetsval 5,estj,@trap 5
2279,@bl3v1n3 Send link,estj,@bl3v1n3 Enviar enlace
2280,@adeptusxiiaao,estj,@adeptusxiiaao
2281,"@__Poke___ Lolopechka in the clumsiness department, Gowther in the ‘I don’t understand emotions’ department.",estj,"@__Poke___ Lolopechka en el departamento de torpeza, Gowther en el de 'no entiendo las emociones'."
2282,@adeptusxiiaao What is this XD,estj,@adeptusxiiaao ¿Qué es esto XD
2283,"@AzAlexzZ Lookin good either way, but glasses suits you",estj,"@AzAlexzZ Te ves bien de cualquier manera, pero las gafas te sientan bien."
2284,@i4M0NA Yes hi,estj,@i4M0NA Si hola
2285,"@yuyulogyy These things don’t trick me anymore, it’s so overdone XD",estj,"@yuyulogyy A mí estas cosas ya no me engañan, está muy visto XD"
2286,"@_Kira_68 The mha peeps, ez.",estj,"@_Kira_68 Los mha peeps, ez."
2287,@yuyulogyy 60 bc I’m also an Aries,estj,@yuyulogyy 60 bc yo también soy un Aries
2288,"@ichigod22 Ok but you too, Harribel simp.",estj,"@ichigod22 Ok pero tú también, Harribel simp."
2289,@kazuharana Your name wtf 😭,estj,@kazuharana Tu nombre wtf 😭
2290,@zetsval Tired but in good spirits. Hbu?,estj,@zetsval Cansado pero de buen humor. ¿Hbu?
2291,@KimaniKou We’re on the same boat dw,estj,@KimaniKou Estamos en el mismo barco dw
2292,"@zetsval Hello, new moot",estj,"@zetsval Hola, nuevo moot"
2293,@Nehology Good luck!!,estj,@Nehology ¡¡¡Buena suerte!!!
2294,@_ascendent You do you 😊,estj,@_ascendent Tú lo haces 😊
2295,@Nehology Bruh Kokomi and Mona have diff roles,estj,@Nehology Bruh Kokomi y Mona tienen papeles diferentes
2296,@Snowyy808 @YonaRoronoa Your finger voted for the right answer.,estj,@Snowyy808 @YonaRoronoa Tu dedo votó por la respuesta correcta.
2297,@RenjiSnapbacks @YonaRoronoa It seems that this world has been taken over by simplified brains. If we stand for the…,estj,@RenjiSnapbacks @YonaRoronoa Parece que este mundo ha sido tomado por cerebros simplificados. Si defendemos la...
2298,@_ascendent @YonaRoronoa That’s the traditional spelling and came way before ‘color’ aka the simplified version.,estj,@_ascendent @YonaRoronoa Esa es la grafía tradicional y vino mucho antes que 'color' alias la versión simplificada.
2299,"@YonaRoronoa ‘Colour’ is traditional English, ‘color’ is simplified English. Both are technically correct, but which English do you speak?",estj,"@YonaRoronoa 'Colour' es inglés tradicional, 'color' es inglés simplificado. Ambos son técnicamente correctos, pero ¿qué inglés hablas?"
2300,@lifelessjax ♈️,estj,@lifelessjax ♈️
2301,"@hanyashi_ I understand, go to sleep early pls.",estj,"@hanyashi_ Entiendo, ir a dormir temprano pls."
2302,"You’re 13, don’t post this shit in public.",estj,"Tienes 13 años, no publiques esta mierda en público."
2303,@rantsaboutlivin THAT MAKES IT EVEN MORE GROSS,estj,@rantsaboutlivin ESO LO HACE AUN MAS GROSERO
2304,@xiaofys I’m close to blocking bruh /hj,estj,@xiaofys Estoy cerca de bloqueo bruh /hj
2305,@rantsaboutlivin What the fuck 😭,estj,@rantsaboutlivin Que mierda 😭
2306,@DarkKnightRatio Dream,estj,@DarkKnightRatio Sueño
2307,I watched this anime when I was like below 13 and I saw no problem at the time but now it seems so weird,estj,Vi este anime cuando tenía como menos de 13 años y no vi ningún problema en ese momento pero ahora me parece tan raro
2308,@xiaofys Huh…?,estj,@xiaofys ¿Eh...?
2309,@Sebasti02177003 @theyh8_lyric Not everyone wants to work their lives away. I find solace in work to some extent bu…,estj,@Sebasti02177003 @theyh8_lyric No todo el mundo quiere trabajar toda su vida. Yo encuentro consuelo en el trabajo hasta cierto punto pero...
2310,@kamuiartz @wayyfr Gang,estj,@kamuiartz @wayyfr pandilla
2311,@yuyulogyy Ventimega,estj,@yuyulogyy Ventimega
2312,"Yeah I’m about to be late but I took more time to choose a good outfit and stuff, ok?",estj,"Sí, estoy a punto de llegar tarde pero me he tomado más tiempo para elegir un buen conjunto y esas cosas, ¿vale?"
2313,"@toruterrible As a day 1 Xiao haver, gl!",estj,"¡@toruterrible Como un día 1 Xiao haver, gl!"
2314,@xiaofys,estj,@xiaofys
2315,@xiaofys Well L for you,estj,@xiaofys Bien L por ti
2316,@Nehology If it’s Xiao then yay but if it’s Ayato then nay I’m screwed.,estj,@Nehology Si es Xiao entonces yay pero si es Ayato entonces nay estoy jodido.
2317,"@The1KidKootenay Ah, that’s quite reasonable. The real feminists are fine. I just hate the feminazis very much. Degrading men just isn’t it.",estj,"@The1KidKootenay Ah, eso es bastante razonable. Las feministas de verdad están bien. Es que odio mucho a las feminazis. Degradar a los hombres simplemente no es."
2318,@RezzScape @Boatboy1500 @lortomo1 Lol thank goodness,estj,@RezzScape @Boatboy1500 @lortomo1 Lol gracias a Dios
2319,Maybe because she’s actually an abuser and a liar who’s good at gaslighting people?,estj,¿Quizás porque en realidad es una maltratadora y una mentirosa a la que se le da bien iluminar con gas a la gente?
2320,@The1KidKootenay Literally ‘feminism’ now is ‘all men bad’. This is why I’m not a feminist but an equalist instead.,estj,@The1KidKootenay Literalmente 'feminismo' ahora es 'todos los hombres malos'. Por eso no soy feminista sino igualitarista.
2321,@kenmaa_kitten 3-4,estj,@kenmaa_kitten 3-4
2322,@adeptusxiiaao Help 😭,estj,@adeptusxiiaao Ayuda 😭
2323,Reply to post below!,estj,Responder al mensaje
2324,@xiaofys .,estj,@xiaofys .
2325,@Boatboy1500 @lortomo1 Please tell me this isn’t actually your password,estj,"@Boatboy1500 @lortomo1 Por favor, dime que esto no es en realidad su contraseña"
2326,@i4M0NA Reminds me of pre-Ayato leaks era,estj,@i4M0NA Me recuerda a la época anterior a las filtraciones de Ayato.
2327,@adeptusxiiaao Kazuha??!,estj,@adeptusxiiaao ¿¡Kazuha!?
2328,@ninglicity .,estj,@ninglicity .
2329,@gojoswetwilly Off-topic but nice name,estj,@gojoswetwilly Off-topic pero bonito nombre
2330,"@yaerisan $300-500. I stopped counting but nowadays, it’s mostly welkin for almost 2 years with a bit of gems every now and then.",estj,"@yaerisan $300-500. Dejé de contar pero hoy en día, es sobre todo welkin durante casi 2 años con un poco de gemas de vez en cuando."
2331,@lortomo1 No online dating,estj,@lortomo1 No citas en línea
2332,"@adeptusxiiaao To be fair, I turned my physical ZL into a black tassel build because of the ascension quest.",estj,"@adeptusxiiaao Para ser justos, convertí mi ZL física en una build de borla negra por la búsqueda de ascensión."
2333,"@adeptusxiiaao Ascend bruh, AR 50-ish isn’t that bad",estj,"@adeptusxiiaao Ascend bruh, AR 50-ish no es tan malo"
2334,@adeptusxiiaao,estj,@adeptusxiiaao
2335,@adeptusxiiaao Excuse me what 😭,estj,@adeptusxiiaao Perdona qué 😭
2336,@Cyberhexxed It’s always the ‘feminists’ aka actually feminazis ffs,estj,@Cyberhexxed Siempre son las 'feministas' aka en realidad feminazis ffs
2337,"So true, I’m a 69",estj,"Tan cierto, soy un 69"
2338,@yuyulogyy 7 up. I hate almost every soda.,estj,@yuyulogyy 7 arriba. Odio casi todos los refrescos.
2339,@kazuhaaluvbot Fellow EU,estj,@kazuhaaluvbot Becario UE
2340,@yuyulogyy 6-9 because the hidden ones might not exist. Who knows? Reminds me of Schrödinger’s cat experiment.,estj,@yuyulogyy 6-9 porque los ocultos puede que no existan. ¿Quién sabe? Me recuerda al experimento del gato de Schrödinger.
2341,@yuyulogyy What’s wrong?,estj,@yuyulogyy ¿Qué pasa?
2342,@stiIItrapping His parents deserved to be shamed. The issue is that they’re abusers. I just hope that the authoriti…,estj,@stiIItrapping Sus padres merecían ser avergonzados. El tema es que son unos maltratadores. Solo espero que la autoriti....
2343,@yuyulogyy Bite it,estj,@yuyulogyy Muérdelo
2344,@yuyulogyy 2,estj,@yuyulogyy 2
2345,@bl3v1n3 Understandable XD,estj,@bl3v1n3 Comprensible XD
2346,@bl3v1n3 No offence but I hate it. Gfy tho,estj,@bl3v1n3 No te ofendas pero lo odio. Gfy tho
2347,"@bl3v1n3 Wtf is this 😭 
- A picky eater",estj,"@bl3v1n3 ¿Qué es esto?
- Un comedor quisquilloso"
2348,@desirqbility Pls tell me u know what it means XD,estj,@desirqbility Pls dime u saber lo que significa XD
2349,"@eunyunei Extrovert online, introvert irl",estj,"@eunyunei Extrovertida en línea, introvertida en la vida real."
2350,@Nehology @yuyulogyy Make Yumega trending,estj,@Nehology @yuyulogyy Haz que Yumega sea trending
2351,"@yuyulogyy Ok, Yumega",estj,"@yuyulogyy Ok, Yumega"
2352,She’s a ten but she is chronically online.,estj,Es una diez pero está crónicamente conectada.
2353,@sodgunn What what???,estj,@sodgunn ¿Qué qué?
2354,"@xialphalord Ok, Childe pfp with a white header",estj,"@xialphalord Ok, Childe pfp con un encabezado blanco"
2355,@toruterrible Not a moot but you look like a Xiao main,estj,@toruterrible No es un moot pero pareces un Xiao main
2356,@viktor_crumb @ImmortalLillith Damn that’s great! My only achievement is Onision right now like yeah we need to step up our game,estj,"@viktor_crumb @ImmortalLillith ¡Maldita sea, eso es genial! Mi único logro es Onision ahora mismo como que sí necesitamos dar un paso adelante en nuestro juego"
2357,@ajaxteros 😔,estj,@ajaxteros 😔
2358,@ToggleDelete,estj,@ToggleDelete
2359,@1LLUMI0 Yanfei,estj,@1LLUMI0 Yanfei
2360,@kirshilim 4,estj,@kirshilim 4
2361,@eternity4asyr LLLLLLLL,estj,@eternity4asyr LLLLLLLL
2362,"@eternity4asyr I mean, you like Childe sooo",estj,"@eternity4asyr Quiero decir, te gusta Childe sooo"
2363,@_simaalt ‘Go to hell’ but I already live in hell,estj,@_simaalt 'Vete al infierno' pero yo ya vivo en el infierno
2364,@Wlex_Whamilton 3,estj,@Wlex_Whamilton 3
2365,@adeptusxiiaao Rip I probably came in too late but I hope you had fun with a friend,estj,@adeptusxiiaao Rip probablemente llegué demasiado tarde pero espero que te hayas divertido con un amigo
2366,@AlbarnsDemon This emote is just annoying for me in general. The most annoying people I know use it excessively.,estj,@AlbarnsDemon Este emote me resulta molesto en general. Las personas más molestas que conozco lo usan en exceso.
2367,@Wlex_Whamilton 60%? I love your profile btw.,estj,@Wlex_Whamilton ¿60%? Me encanta tu perfil por cierto.
2368,"@user421S @SimthoBiyela Sir, with all due respect, I don’t think you passed secondary school(or whenever it’s taught in your country).",estj,"@user421S @SimthoBiyela Señor, con todos mis respetos, no creo que haya aprobado la secundaria(o cuando sea que se enseñe en su país)."
2369,@Cgalaway16 Is this an innards?,estj,@Cgalaway16 ¿Esto es un interior?
2370,@25thMyles I’m normally an anime watcher but JoJo’s an exception. Just read JoJoLion smh.,estj,@25thMyles Normalmente soy de ver anime pero JoJo es una excepción. Acabo de leer JoJoLion smh.
2371,@desirqbility Pog circle 3,estj,@desirqbility Pog circle 3
2372,@adeptusxiiaao Eyy,estj,@adeptusxiiaao Eyy
2373,@ImmortalLillith @viktor_crumb I haven’t joined the club yet 😭,estj,@ImmortalLillith @viktor_crumb Todavía no me he unido al club 😭
2374,"@adeptusxiiaao I think I might be too late, I can probably go in 2 hours",estj,"@adeptusxiiaao creo que puedo llegar muy tarde, probablemente pueda ir en 2 horas"
2375,"@chefmatcha Both, depending on which meal. Pancake for breakfast, waffle for dessert.",estj,"@chefmatcha Ambos, dependiendo de la comida. Pancake para el desayuno, gofre para el postre."
2376,@sweettea_bubble Truth,estj,@sweettea_bubble Verdad
2377,@adeptusxiiaao That’s in how many hours?,estj,@adeptusxiiaao ¿Eso es en cuántas horas?
2378,"@ittokisser Ignore this, they have nothing better to do with their life",estj,"@ittokisser Ignora esto, no tienen nada mejor que hacer con su vida."
2379,@ittokisser I slander Childe but this just crosses the line. Tf is wrong with this person?,estj,@ittokisser Yo calumnio a Childe pero esto se pasa de la raya. Tf está mal con esta persona?
2380,@AAsuzagawa @Alfwed_ You’re cute tho???,estj,@AAsuzagawa @Alfwed_ You're cute tho???
2381,11 more peeps needed,estj,Se necesitan 11 personas más
2382,@melonfeett Rip average and tall people shins,estj,@melonfeett Rasgar las espinillas de la gente media y alta
2383,@lili4srize Yes,estj,@lili4srize Sí
2384,@eroscholer Lmaoo,estj,@eroscholer Lmaoo
2385,@eroscholer I’m 20 and I still find those jokes funny if expressed right.,estj,@eroscholer Tengo 20 años y me siguen haciendo gracia esos chistes si se expresan bien.
2386,@yuyulogyy Idk but I unmoot problematic people,estj,@yuyulogyy Idk pero yo unmoot personas problemáticas
2387,C’est mieux de rester dans ton pays 😒,estj,Es mejor quedarse en tu propio país 😒.
2388,"Hello, I’m dreamphobic",estj,"Hola, soy dreamphobic"
2389,@damnitjax Safe 😎,estj,@damnitjax Safe 😎
