,text,label,translation
2075,@McRaeHQ Yesss!! I’d love to be apart of it!,isfj,@McRaeHQ ¡Sí! ¡Me encantaría participar!
2076,@McRaeHQ @Twitter My dms are open,isfj,@McRaeHQ @Twitter Mis dms están abiertos
2077,@McRaeHQ This is so exciting!,isfj,@McRaeHQ ¡Esto es tan emocionante!
2078,@McRaeHQ I hope I get one!!!,isfj,@McRaeHQ ¡¡¡Espero conseguir uno!!!
2079,@McRaeHQ Manifesting one 🤞🏻,isfj,@McRaeHQ Manifestando una 🤞🏻
2080,"I’ve got a very busy week, and I’m so excited about being busy again!",isfj,"Tengo una semana muy ajetreada, ¡y me hace mucha ilusión volver a estar ocupada!"
2081,@daylightdanu13 Happy birthday!!!,isfj,@daylightdanu13 ¡¡¡Feliz cumpleaños!!!
2082,@stateofarabella Heyyy!! Missed you,isfj,¡¡¡@stateofarabella Heyyy!!! Missed you
2083,@lacelovestaylor Thanks Lacey 💕,isfj,@lacelovestaylor Gracias Lacey 💕
2084,@keybrackson Thanks gorgeous 💕,isfj,@keybrackson Gracias preciosa 💕
2085,@theaussieswift Yesss! Go us!,isfj,@theaussieswift ¡Yesss! ¡Vamos!
2086,"I handed in my two assignments, so I’m officially done my first semester! One semester left of my bachelors degree",isfj,"He entregado mis dos trabajos, ¡así que oficialmente he terminado mi primer semestre! Queda un semestre de mi licenciatura"
2087,@KatsFaith13 Love you! 💕,isfj,@KatsFaith13 ¡Te quiero! 💕
2088,@holoswift That’s so cute!,isfj,@holoswift ¡Qué mono!
2089,😭😭😭,isfj,😭😭😭
2090,"@juliamichaels The way that we could just chill and watch tv shows all night instead, and we’d have so much fun",isfj,"@juliamichaels La forma en que podríamos relajarnos y ver programas de televisión toda la noche, y nos divertiríamos tanto..."
2091,She’s so cute 🥺🥺,isfj,Ella es tan linda 🥺🥺
2092,"Look at herrrrr! She’s so pretty, I’m so proud of her",isfj,"¡Míralarrrr! Es tan bonita, estoy tan orgullosa de ella"
2093,@taylornation13 @Tribeca @janetribeca @GettyImages @taylorswift13 @SadieSink @dylanobrien So proud of her!,isfj,@taylornation13 @Tribeca @janetribeca @GettyImages @taylorswift13 @SadieSink @dylanobrien ¡Tan orgullosa de ella!
2094,@loverlosangeles @KelseaBallerini Love you two! 💕,isfj,@loverlosangeles @KelseaBallerini ¡Os quiero! 💕
2095,@i_heart_tsx @sequinsmilesoph @Triciajayn13 @samalovestaylor @livvielovestay I love you so much Gee 💕💕,isfj,@i_heart_tsx @sequinsmilesoph @Triciajayn13 @samalovestaylor @livvielovestay Te quiero mucho Gee 💕💕
2096,@Pauses_ThenSays I’d love to be!!,isfj,@Pauses_ThenSays ¡¡Me encantaría!!
2097,@i_heart_tsx Missed you 💕💕,isfj,@i_heart_tsx Te extrañé 💕💕
2098,@lilacswift13 I’m so sorry Fira 💕,isfj,@lilacswift13 Lo siento mucho Fira 💕
2099,@Redevermorswift Yayyyy! That’s so exciting,isfj,@Redevermorswift ¡Yayyyy! Que emocionante
2100,"@juliamichaels You’re gorgeous though, with any colour hair",isfj,"@juliamichaels Aunque estás guapísima, con el pelo de cualquier color"
2101,@juliamichaels WHAT?!?! Do you need me to fight him?,isfj,@juliamichaels ¡¿QUÉ?!? Necesitas que luche contra él?
2102,@camdenthinking Good luck! 💕💕,isfj,@camdenthinking ¡Buena suerte! 💕💕
2103,"@bridgetfeehan13 I’m not 100%  sure, but if she only announces international dates, I probably would!",isfj,"@bridgetfeehan13 No estoy 100% segura, pero si solo anuncia fechas internacionales, ¡probablemente lo haría!"
2104,"Taylor might be going on tour? My bank account isn’t ready, but I am 😂",isfj,"Taylor podría irse de gira? Mi cuenta bancaria no está preparada, pero yo sí 😂."
2105,@Taylorsswift_22 That’s so cute!,isfj,@Taylorsswift_22 ¡Qué mono!
2106,@Triciajayn13 That’s so exciting!,isfj,@Triciajayn13 ¡Qué emoción!
2107,@HayleyGeronimo @yourstoswift @FalseRod @LauraTheSwiftie @sweetx0love25 @carlinglovestay @lilmsswiftie13…,isfj,@HayleyGeronimo @yourstoswift @FalseRod @LauraTheSwiftie @sweetx0love25 @carlinglovestay @lilmsswiftie13...
2108,@thisisabbytryin They’re so cute!,isfj,@thisisabbytryin ¡Son tan monos!
2109,@longlivthemagic Yayyy!! Cannot wait to watch your adventures,isfj,@longlivthemagic ¡¡Yayyy!! No puedo esperar a ver vuestras aventuras
2110,@KatsFaith13 I hope he gets better soon! Sending all my love ❤️,isfj,@KatsFaith13 ¡Espero que se mejore pronto! Enviando todo mi amor ❤️
2111,@clandestinehoax 22 :),isfj,@clandestinehoax 22 :)
2112,"@lilacswift13 Fira, everything may seem hard right now, but it will get better. Sometimes you just need to step awa…",isfj,"@lilacswift13 Fira, todo puede parecer duro ahora mismo, pero mejorará. A veces sólo tienes que dar un paso al..."
2113,@taylivgracie Tasteeeee,isfj,@taylivgracie Tasteeeee
2114,@harrysmatildax Good luck!!,isfj,@harrysmatildax ¡¡¡Buena suerte!!!
2115,@unstablebieb I’m 22! If you feel uncomfortable please let me know!,isfj,@unstablebieb ¡Tengo 22 años! ¡Si te sientes incómodo por favor házmelo saber!
2116,"@taylorsseagull I’m 22, so if you’re uncomfortable, please soft block me!",isfj,"@taylorsseagull Tengo 22 años, así que si te sientes incómodo, por favor, ¡bloquéame suavemente!"
2117,"Happy pride month! You are all so valid, and I love you all so much 🤍",isfj,¡Feliz mes del orgullo! Sois todos muy válidos y os quiero mucho 🤍.
2118,@hiss_swift_hiss It’s so cute!!,isfj,@hiss_swift_hiss ¡¡Es tan lindo!!
2119,@juliamichaels Love you ❤️,isfj,@juliamichaels Te quiero ❤️
2120,@maddieb1989 You really don’t deserve anyone being mean to you 💕,isfj,@maddieb1989 De verdad que no te mereces que nadie sea malo contigo 💕
2121,@TisTheDamnPhD Proud of you 💕,isfj,@TisTheDamnPhD Orgulloso de ti 💕
2122,@KatsFaith13 Love you 💕,isfj,@KatsFaith13 Te quiero 💕
2123,@imfinllycleann I’m so proud of you 💕💕,isfj,@imfinllycleann Estoy tan orgullosa de ti 💕💕💕
2124,@GOLDENXICARUS Thank you for this!,isfj,@GOLDENXICARUS ¡Gracias por esto!
2125,Is everyone else from Australia freezing currently? The weather is insane,isfj,¿Todos los demás australianos se están congelando? El tiempo es una locura
2126,"folklore is my comfort album, it always soothes my soul",isfj,"el folklore es mi álbum de consuelo, siempre me tranquiliza el alma"
2127,@sequinsmilesoph What the heck? Are you okay?,isfj,@sequinsmilesoph ¿Qué demonios? ¿Estás bien?
2128,@Triciajayn13 @929DEFAULT I’ll come up and go with you! It would be a fun night,isfj,@Triciajayn13 @929DEFAULT ¡Subiré e iré con vosotros! Sería una noche divertida
2129,@the13lakes_sam @oliviarodrigo 😂 seems to be on our minds a lot lol,isfj,@the13lakes_sam @oliviarodrigo 😂 parece que se nos pasa mucho por la cabeza lol
2130,@keybrackson Thank you 💕,isfj,@keybrackson Gracias 💕
2131,@livsmirrorball @oliviarodrigo It really would be,isfj,@livsmirrorball @oliviarodrigo Realmente sería
2132,"My parents got me a bunch of Taylor themed stickers for my birthday, so I’ll be randomly sharing some of my favouri…",isfj,"Mis padres me regalaron un montón de pegatinas temáticas de Taylor por mi cumpleaños, así que voy a compartir aleatoriamente algunas de mis..."
2133,@TisTheDamnPhD ISFJ-T,isfj,@TisTheDamnPhD ISFJ-T
2134,@Triciajayn13 @oliviarodrigo Sameee 😂,isfj,@Triciajayn13 @oliviarodrigo Sameee 😂
2135,I had a dream last night that @oliviarodrigo announced an Australia/New Zealand tour and I wish it was real lol 😭😂,isfj,Anoche soñé que @oliviarodrigo anunciaba una gira por Australia/Nueva Zelanda y ojalá fuera real lol 😭😂
2136,@Ding_Gorgeous @Harry_Styles Happy birthday gorgeous! I hope your day is as amazing as you are 💕,isfj,@Ding_Gorgeous @Harry_Styles ¡Feliz cumpleaños preciosa! Espero que tu día sea tan increíble como tú 💕.
2137,"@TisTheDamnPhD It’s a 3 hour drive to the city where most big concerts are held, but some are held in a different c…",isfj,"@TisTheDamnPhD Está a 3 horas en coche de la ciudad donde se celebran la mayoría de los grandes conciertos, pero algunos..."
2138,@unitedbypop @Triciajayn13,isfj,@unitedbypop @Triciajayn13
2139,@DanaBrigoli I hope you feel better soon and recover quickly!,isfj,@DanaBrigoli ¡Espero que te mejores pronto y te recuperes rápido!
2140,@dutch_swifties They are incredible! I say you should wear them,isfj,@dutch_swifties ¡Son increíbles! Yo digo que deberías usarlos
2141,@sequinsmilesoph Yesss! So cute,isfj,@sequinsmilesoph ¡Yesss! Qué mono
2142,@ResinRina I love this so much!,isfj,@ResinRina ¡Me encanta esto!
2143,@holoswift @taylorswift13 Thank you! 💕,isfj,@holoswift @taylorswift13 ¡Gracias! 💕
2144,@Triciajayn13 @taylorswift13 Thanks Trish 💕,isfj,@Triciajayn13 @taylorswift13 Gracias Trish 💕
2145,@swiftsadprose Omg that’s so bad!,isfj,@swiftsadprose ¡Omg eso es tan malo!
2146,@maisiehpeters I hope 22 is the best year for both of us! I’m born a day before you,isfj,@maisiehpeters ¡Espero que el 22 sea el mejor año para los dos! Nací un día antes que tú
2147,@maisiehpeters Happy birthday Maisie! I hope your day is truly special,isfj,@maisiehpeters ¡Feliz cumpleaños Maisie! Espero que tu día sea realmente especial
2148,@SwiftPola Thank you gorgeous 💕,isfj,@SwiftPola Gracias preciosa 💕
2149,@AndrewJPalla @taylorswift13 Thank you Andrew 💕,isfj,@AndrewJPalla @taylorswift13 Gracias Andrew 💕
2150,@dreamyevermore @taylorswift13 Thanks Val 💕,isfj,@dreamyevermore @taylorswift13 Gracias Val 💕
2151,@i_heart_tsx @taylorswift13 Thanks Gee 💕💕,isfj,@i_heart_tsx @taylorswift13 Gracias Gee 💕💕
2152,@fearlesshan13 Thanks Hannah 💕,isfj,@fearlesshan13 Gracias Hannah 💕
2153,@marvelousthyme Thanks Katie 💕,isfj,@marvelousthyme Gracias Katie 💕
2154,@weallgotcrowns7 Thanks Courtney 💕,isfj,@weallgotcrowns7 Gracias Courtney 💕
2155,@JanaThings Thank you 💕,isfj,@JanaThings Gracias 💕
2156,@swiftiesister13 Thank you Rachel 💕,isfj,@swiftiesister13 Gracias Rachel 💕
2157,@sequinsmilesoph Thank you Sophie 💕,isfj,@sequinsmilesoph Gracias Sophie 💕
2158,@RedTVSwiftie13 Thank you!,isfj,@RedTVSwiftie13 ¡Gracias!
2159,@ronelswiftie @taylorswift13 Thanks 💕,isfj,@ronelswiftie @taylorswift13 Gracias 💕
2160,@JacksonStanton6 Thank you!,isfj,@JacksonStanton6 ¡Gracias!
2161,@livsmirrorball Yayyy congrats!!,isfj,@livsmirrorball ¡¡¡Felicidades!!!
2162,@JayezVersion Thank you! 💕,isfj,@JayezVersion ¡Gracias! 💕
2163,@lucia_swiftiee Thank you 💕,isfj,@lucia_swiftiee Gracias 💕
2164,@hannah06young Thanks Hannah 💕,isfj,@hannah06young Gracias Hannah 💕
2165,"I don’t know about you, but I’m feeling 22!!",isfj,"¡¡No sé tú, pero yo me siento 22!!"
2166,@loretoevermore Thank you 💕💕,isfj,@loretoevermore Gracias 💕💕
2167,@QZYlovestaylor Thank you bestie 💕,isfj,@QZYlovestaylor Gracias bestie 💕
2168,@emmycamiel Thanks Emily 💕,isfj,@emmycamiel Gracias Emily 💕
2169,@Aussieswiftie_ Thanks Louisa 💕,isfj,@Aussieswiftie_ Gracias Louisa 💕
2170,@sheilavstay Thank you! 💕,isfj,@sheilavstay ¡Gracias! 💕
2171,@amilovestaylena Thank you! 💕,isfj,@amilovestaylena ¡Gracias! 💕
2172,@ChrisGrieve22 Thanks Chris! 💕,isfj,@ChrisGrieve22 ¡Gracias Chris! 💕
2173,@adoringmerder Thank you gorgeous 💕,isfj,@adoringmerder Gracias preciosa 💕.
2174,@swiftbunnies Thanks Erin 💕,isfj,@swiftbunnies Gracias Erin 💕
2175,@mirandajaye Thanks Miranda 💕,isfj,@mirandajaye Gracias Miranda 💕
2176,@StateofRiles Thanks Riley! 💕,isfj,@StateofRiles ¡Gracias Riley! 💕
2177,@swiftie201 Thanks Sammi! 💕,isfj,@swiftie201 ¡Gracias Sammi! 💕
2178,@deIicatetraitor Thanks Rey 💕,isfj,@deIicatetraitor Gracias Rey 💕.
2179,@casuallycruel19 Thanks Steph 💕,isfj,@casuallycruel19 Gracias Steph 💕
2180,@KatherineXhaka Thanks gorgeous 💕💕,isfj,@KatherineXhaka Gracias guapísima 💕💕
2181,@bridgetfeehan13 I did!! That’s incredible,isfj,@bridgetfeehan13 ¡¡Lo hice!! Eso es increíble
2182,@FolkloreSwift89 Thank you 💕,isfj,@FolkloreSwift89 Gracias 💕
2183,@aldrinlovestay Thanks Aldrin 💕,isfj,@aldrinlovestay Gracias Aldrin 💕
2184,@bridgetfeehan13 Thanks Bridget 💕,isfj,@bridgetfeehan13 Gracias Bridget 💕
2185,"@i_heart_tsx Thank you so much bestie, I love you so so much 💕💕💕",isfj,"@i_heart_tsx Muchas gracias bestie, te quiero muchísimo 💕💕💕💕💕."
2186,"@i_heart_tsx Thank you so much Gee, Ilysm 💕💕",isfj,"@i_heart_tsx Muchas gracias Gee, Ilysm 💕💕."
2187,@TheAdamReeves Thanks Adam 💕,isfj,@TheAdamReeves Gracias Adam 💕
2188,@theaussieswift Thanks Ali 💕,isfj,@theaussieswift Gracias Ali 💕
2189,@repustirling Thanks Stirling! 💕,isfj,@repustirling ¡Gracias Stirling! 💕
2190,@SelsGraceful Thanks Miguel! 💕,isfj,@SelsGraceful ¡Gracias Miguel! 💕
2191,@RiaSwift97 Thanks Maria 💕,isfj,@RiaSwift97 Gracias Maria 💕
2192,@longIivenini Happy belated birthday!,isfj,@longIivenini ¡Feliz cumpleaños atrasado!
2193,@AngeTooWell Thanks Ange 💕,isfj,@AngeTooWell Gracias Ange 💕
2194,@alonelypolaroid Thank you Marissa 💕,isfj,@alonelypolaroid Gracias Marissa 💕
2195,@perfxtaylor13 Thanks Mia 💕,isfj,@perfxtaylor13 Gracias Mia 💕
2196,@Dracos4Evermore Thanks Sammi 💕,isfj,@Dracos4Evermore Gracias Sammi 💕.
2197,@longIivenini Thanks Nini 💕,isfj,@longIivenini Gracias Nini 💕
2198,@like_a_folksong Thanks Lauren 💕,isfj,@like_a_folksong Gracias Lauren 💕
2199,@EmilySwiftie98 Thanks Emily 💕💕,isfj,@EmilySwiftie98 Gracias Emily 💕💕
2200,@TrashForTay Thank you! Happy birthday to you too 💕,isfj,@TrashForTay ¡Gracias! Feliz cumpleaños a ti también 💕
2201,@angtaysversion Thanks Ang 💕💕,isfj,@angtaysversion Gracias Ang 💕💕
2202,@inthetrees_1989 Thanks! And happy birthday to you,isfj,@inthetrees_1989 ¡Gracias! Y feliz cumpleaños
2203,@allthekingswift Thanks Jaison 💕,isfj,@allthekingswift Gracias Jaison 💕
2204,@Annabtlouise Thank you! 💕,isfj,@Annabtlouise ¡Gracias! 💕
2205,@HayleyGeronimo Thanks Hayley 💕,isfj,@HayleyGeronimo Gracias Hayley 💕
2206,@barrman Thank you Larry 💕,isfj,@barrman Gracias Larry 💕
2207,@1989deluxealbum Thanks Lindsey 💕,isfj,@1989deluxealbum Gracias Lindsey 💕
2208,@SwiftlyShalee Thanks Shalee 💕,isfj,@SwiftlyShalee Gracias Shalee 💕
2209,@Maisie_sigrid Thank you 💕,isfj,@Maisie_sigrid Gracias 💕
2210,@tisthedamnCA Thank you 💕,isfj,@tisthedamnCA Gracias 💕
2211,@LaureninLA10 Thanks Lauren 💕,isfj,@LaureninLA10 Gracias Lauren 💕
2212,@KatsFaith13 Thank you Kat 💕,isfj,@KatsFaith13 Gracias Kat 💕
2213,@generalsherra Thanks Pat 💕,isfj,@generalsherra Gracias Pat 💕
2214,@alltoowelldior Thanks Lindsey 💕,isfj,@alltoowelldior Gracias Lindsey 💕
2215,@sweetx0love25 Thanks Meg 💕,isfj,@sweetx0love25 Gracias Meg 💕
2216,@NikkiheartsTay Thanks Nikki 💕,isfj,@NikkiheartsTay Gracias Nikki 💕
2217,@SeattleSwifties Thank you Lisa 💕,isfj,@SeattleSwifties Gracias Lisa 💕
2218,@butwhatcanitay Thank you Sel 💕,isfj,@butwhatcanitay Gracias Sel 💕.
2219,@Triciajayn13 Thank you Trish 💕,isfj,@Triciajayn13 Gracias Trish 💕
2220,@dantep__ Thank you Dante! 💕,isfj,@dantep__ ¡Gracias Dante! 💕
2221,It’s my balloon era today!!!  🥳🎉,isfj,¡¡¡Hoy es mi época de globos!!!  🥳🎉
2222,@TrashForTay Happy birthday!!,isfj,@TrashForTay ¡¡Feliz cumpleaños!!
2223,@sequinsmilesoph Hello beautiful!!,isfj,@sequinsmilesoph ¡¡Hola guapa!!
2224,@iamhaunted13 Heyyy,isfj,@iamhaunted13 Heyyy
2225,@taylivgracie I love it!,isfj,@taylivgracie ¡Me encanta!
2226,@perfxtaylor13 Yayyy!,isfj,@perfxtaylor13 ¡Yayyy!
2227,@taylivgracie That’s so cute omg!,isfj,@taylivgracie ¡Eso es tan lindo omg!
2228,@taylorswift13 Thank you for speaking up ❤️❤️,isfj,@taylorswift13 Gracias por hablar ❤️❤️
2229,@selenagomez Thank you ❤️❤️,isfj,@selenagomez Gracias ❤️❤️
2230,I’m so sickened by the news out of the US. My love is with all of the victims and their families. Gun control is so…,isfj,Estoy tan asqueada por las noticias que llegan de EEUU. Mi amor está con todas las víctimas y sus familias. El control de armas es tan...
2231,@tatemcrae I like you as well 💕,isfj,@tatemcrae tu también me gustas 💕
2232,@sonofabitchrry Thank you for this,isfj,@sonofabitchrry Gracias por esto
2233,@juliamichaels I love you 💕,isfj,@juliamichaels Te quiero 💕
2234,@taylivgracie Nooo we love you so much!!,isfj,@taylivgracie ¡¡¡Nooo te queremos tanto!!!
2235,@tatemcrae I cannot wait! Best birthday gift ever!,isfj,@tatemcrae ¡No puedo esperar! ¡El mejor regalo de cumpleaños!
2236,"I cannot believe sour has been out for one year 🥺 @oliviarodrigo, please announce an Australian tour soon!",isfj,"No puedo creer que sour haya salido hace un año 🥺 @oliviarodrigo, ¡por favor anuncia pronto una gira por Australia!"
2237,@beersbruises @LiviesHQ @sequinsmilesoph @Triciajayn13 @i_heart_tsx,isfj,@beersbruises @LiviesHQ @sequinsmilesoph @Triciajayn13 @i_heart_tsx
2238,@hesscityangel I,isfj,@hesscityangel I
2239,@mj_inglis Yes! The perfect description. I love the challenge. I win every time.,isfj,@mj_inglis ¡Sí! La descripción perfecta. Me encanta el desafío. Gano siempre.
2240,"@D2Zen Found out it’s a parody account. But it’s still funny. Yes, the real Jen Psaki is 🌟",isfj,"@D2Zen Descubrí que es una cuenta parodia. Pero no deja de ser gracioso. Sí, la verdadera Jen Psaki es 🌟."
2241,@Vbmaier No shade whatsoever?,isfj,@Vbmaier ¿Sin sombra alguna?
2242,"@RahChaChow Yep, a friend clued me in right away.",isfj,"@RahChaChow Sip, un amigo me dio la pista enseguida."
2243,Agggh! Stupid autocorrect keeps changing “in” to I’m! #typo,isfj,"¡Agg! ¡Estúpido autocorrector sigue cambiando ""in"" a I'm! #typo"
2244,@IvaCheung Not so I’m western New York State. 😋,isfj,@IvaCheung No es así soy del oeste del estado de Nueva York. 😋
2245,"@andrewghayes Thanks for the heads up, Captain.",isfj,"@andrewghayes Gracias por el aviso, capitán."
2246,"@andrewghayes Ah ha. Still, nice one.",isfj,"@andrewghayes Ah ha. Aun así, muy buena."
2247,Please.,isfj,Por favor.
2248,@ToddHallidy Jawn?? What is that?,isfj,@ToddHallidy Jawn?? ¿Qué es eso?
2249,@el_lux2 @msuamie 6 for me.,isfj,@el_lux2 @msuamie 6 para mí.
2250,We are not forgiven.,isfj,No estamos perdonados.
2251,"At last, the Psaki has been released! 😆",isfj,"¡Por fin, la Psaki ha sido liberada! 😆"
2252,@Vbmaier Never been a big fan of Paul. 🤫,isfj,@Vbmaier Nunca he sido muy fan de Pablo. 🤫
2253,😁,isfj,😁
2254,"This is me. I don’t mind the sign of peace, but in our parish we’re pretty low-key about it. Not into holding hands…",isfj,"Así soy yo. No me importa el signo de la paz, pero en nuestra parroquia somos bastante discretos al respecto. No me gusta tomarme de la mano..."
2255,@Canellelabelle I know! Extremely grateful for it.,isfj,@Canellelabelle ¡Lo sé! Extremadamente agradecida por ello.
2256,I’m fortunate to have four such daughters-in-law. ❤️,isfj,Tengo la suerte de tener cuatro nueras así. ❤️
2257,A thread too good to miss. 🐘,isfj,Un hilo demasiado bueno para perdérselo. 🐘
2258,"I’m the 50s today on Windy Hill. Deep clouds and wind, of course. I even debated about wearing a scarf with my heav…",isfj,"Estoy en los 50 hoy en Windy Hill. Nubes profundas y viento, por supuesto. Incluso debatí sobre usar una bufanda con mi..."
2259,@BeldomN @KatherinePathak @LizParkin3 You were right!,isfj,@BeldomN @KatherinePathak @LizParkin3 ¡Tenías razón!
2260,"@SilentOne_77 Happy Twitterversary, my friend! So glad you’re here.",isfj,"@SilentOne_77 ¡Feliz Twitterversario, amigo mío! Me alegro mucho de que estés aquí."
2261,"Boo-f’ing-hoo. You caterwauling, Cowboy-playing, infantile ass.",isfj,"Boo-f'ing-hoo. Usted caterwauling, Cowboy-jugando, culo infantil."
2262,"One said, I voted for Trump, but now knowing what’s coming out with the hearings, I don’t support him anymore. A sm…",isfj,"Uno dijo, yo voté a Trump, pero ahora sabiendo lo que está saliendo con las audiencias, ya no lo apoyo. A sm..."
2263,"Had lunch with four of my oldest friends. Two are Repubs and voted for Trump. Leaving lunch, they said they didn’t…",isfj,"Almorcé con cuatro de mis amigos más antiguos. Dos son republicanos y votaron por Trump. Al salir del almuerzo, dijeron que no..."
2264,😭We have not forgotten Ukraine.,isfj,😭 No nos hemos olvidado de Ucrania.
2265,@JayDeeKay4 We should be able to call the police(?) to report abuse. Far too many women treat their children this way. And it is abuse.,isfj,@JayDeeKay4 Deberíamos poder llamar a la policía(?) para denunciar malos tratos. Demasiadas mujeres tratan así a sus hijos. Y es maltrato.
2266,@CAAHeadCase That sounds perfect.,isfj,@CAAHeadCase Eso suena perfecto.
2267,"@RoyallyBelle_ White, I think. Just stunning either way.",isfj,"@RoyallyBelle_ Blanco, creo. Simplemente impresionante de cualquier manera."
2268,@JoJoFromJerz Don't look a day over 25.,isfj,@JoJoFromJerz No aparentas más de 25 años.
2269,@CAAHeadCase I'm doing well. Finally finished off a couple of things that needed doing. Wrote an essay that will go…,isfj,@CAAHeadCase Estoy bien. Finalmente terminé un par de cosas que necesitaba hacer. Escribí un ensayo que irá...
2270,Professional book reviewing is a difficult job that requires real expertise. https://t.co/xMKVwMUpfF via @sandrabeckwith,isfj,La crítica profesional de libros es un trabajo difícil que requiere verdadera pericia. https://t.co/xMKVwMUpfF vía @sandrabeckwith
2271,"@CynicalMother She’s also breaking a Federal law, I think. Tampering with US Mail? And what was that stuff she sprayed? Jesus.",isfj,"@CynicalMother También está infringiendo una ley federal, creo. ¿Manipulación del correo? ¿Y qué era esa cosa que roció? Jesus."
2272,@RebeccaPapin Congratulations!!,isfj,@RebeccaPapin ¡¡Felicidades!!
2273,"The Wee Lady Violet “crossed the bridge” to Kindergarten in her Montessori School graduation tonight. Look out, St. Mary’s School!",isfj,"La Pequeña Violeta ""cruzó el puente"" al Kindergarten en su graduación de la Escuela Montessori esta noche. ¡Cuidado, St. Mary's School!"
2274,"Just read that Judge Luttig recently had a stroke and it accounts for his slow, halting (but clear) speech today. D…",isfj,Acabo de leer que el juez Luttig ha sufrido recientemente un derrame cerebral y que eso explica su discurso lento y entrecortado (pero claro) de hoy. D...
2275,@13WHAM Things have calmed in Cdga after a fierce storm - I have no power. NE Town,isfj,@13WHAM Las cosas se han calmado en Cdga después de una tormenta feroz - No tengo electricidad. Ciudad NE
2276,I cannot love Eric Swalwell more.,isfj,No puedo querer más a Eric Swalwell.
2277,"To be honest, I found Judge Luttig’s delivery hypnotic. Or lulling.  #Jan6thCommitteeHearings",isfj,"Para ser honesto, el discurso del juez Luttig me pareció hipnótico. O adormecedor.  #Jan6thCommitteeHearings"
2278,@mhuntone @quajay Yep. 🥵,isfj,@mhuntone @quajay Sip. 🥵
2279,😂😂😂😂,isfj,😂😂😂😂
2280,@ACMillerAuthor Oh yes! With lots of crushed ice.,isfj,"@ACMillerAuthor ¡Oh, sí! Con mucho hielo picado."
2281,@SilentOne_77,isfj,@SilentOne_77
2282,"@ACMillerAuthor @c_ippoliti Lots of leg room, real meals served, drinks and snacks, pillows, blankets, flight crew…",isfj,"@ACMillerAuthor @c_ippoliti Mucho espacio para las piernas, comidas de verdad servidas, bebidas y aperitivos, almohadas, mantas, tripulación de vuelo...."
2283,Keep believing. Keep pretending. —Jim Henson,isfj,Sigue creyendo. Sigue fingiendo. -Jim Henson
2284,@whec_nrudd @news10nbc @whec_bdavidsen @WHEC_SPensgen @WHEC_RBrown @WHEC_SDuprey @aidantbean I do. A bit of shredded.,isfj,@whec_nrudd @news10nbc @whec_bdavidsen @WHEC_SPensgen @WHEC_RBrown @WHEC_SDuprey @aidantbean Yo sí. Un poco de triturado.
2285,@galeshackell Love the names! #AbFab,isfj,@galeshackell ¡Me encantan los nombres! #AbFab
2286,The Turd Reich.,isfj,El Reich del Sorete.
2287,"@TheDiane0905 My mom died in 2005. Lately, she’s been showing up regularly in my dreams. We’re always in our family…",isfj,@TheDiane0905 Mi madre murió en 2005. Últimamente aparece con regularidad en mis sueños. Siempre estamos en nuestra familia...
2288,@RecruiterDina I need one for my DVD series and favorite movies collection.,isfj,@RecruiterDina Necesito uno para mi colección de series y películas favoritas en DVD.
2289,@tpmedia Loved this movie.,isfj,@tpmedia Me encantó esta película.
2290,@caytlyn_brooke Probably all.,isfj,@caytlyn_brooke Probablemente todos.
2291,Exactly.,isfj,Exactamente.
2292,@KatrinaConaglen You took the words out of my mouth.   I’ll give this new one a miss.,isfj,@KatrinaConaglen Me has quitado las palabras de la boca.   Le daré una oportunidad a este nuevo.
2293,@CAAHeadCase A good day all around. 🙂,isfj,@CAAHeadCase Un buen día en general 🙂 .
2294,"“Entitlements,” eh? My sister has worked since she was 16, and has two more years to work before she can retire. As…",isfj,"""Derechos"", ¿eh? Mi hermana trabaja desde los 16 años, y le quedan dos años más de trabajo antes de poder jubilarse. Como..."
2295,She’s waited all day for this.,isfj,Ha esperado todo el día para esto.
2296,@AshTudor888 Scary.,isfj,@AshTudor888 Da miedo.
2297,@nihil_ad_rem I use Firestick. Very Happy with it.,isfj,@nihil_ad_rem Yo uso Firestick. Muy contento con él.
2298,@CyrusMMcQueen Bringing in my groceries!,isfj,@CyrusMMcQueen ¡Trayendo mis comestibles!
2299,Excellent summary.,isfj,Excelente resumen.
2300,"@SundaeDivine I have a gift certificate I need to use. I used to work there, too. A great company.",isfj,@SundaeDivine Tengo un certificado de regalo que necesito usar. Yo también trabajaba allí. Una gran empresa.
2301,"@aladue76 Patience, my friend. You are just up and walking after a spectacular imprisonment. You’re doing great.",isfj,"@aladue76 Paciencia, amigo mío. Acabas de levantarte y caminar después de un encierro espectacular. Lo estás haciendo muy bien."
2302,@xrisii Who said that to you? Because it’s an abusive thing to say. Of course you’re not ugly. Far from it!,isfj,@xrisii ¿Quién te dijo eso? Porque es algo abusivo. Claro que no eres fea. Ni mucho menos.
2303,#StandWithUkraine️,isfj,#StandWithUkraine️
2304,"Got the hearings now. Thanks, my peeps for the help.",isfj,"Ya tengo las audiencias. Gracias, mis compañeros por la ayuda."
2305,@LiamFoley1963 @PBS @MSNBC @cspan Got it!,isfj,@LiamFoley1963 @PBS @MSNBC @cspan ¡Lo tengo!
