,text,label,translation
2016,pls perceive me once more,esfj,por favor percibirme una vez más
2017,"@YugHeeMels Pink, blue, black",esfj,"@YugHeeMels Rosa, azul, negro"
2018,@fatedmoonchild This is so relatable tbh,esfj,@fatedmoonchild Esto es tan relatable tbh
2019,Aaand the barometric pressure is dropping. That explains a lot,esfj,Y la presión barométrica está bajando. Eso explica muchas cosas.
2020,You know what fuck it my head hurts,esfj,Sabes que joder me duele la cabeza
2021,i want to take a nap but i have to be up early tomorrow so i need to sleep at a decent time tonight...,esfj,quiero echarme una siesta pero mañana tengo que madrugar así que necesito dormir a una hora decente esta noche....
2022,@7bangtanhoe shrieking he is so beautiful i'm aslkdahdlkajsdlakshd,esfj,@7bangtanhoe chillando es tan hermoso estoy aslkdahdlkajsdlakshd
2023,@AstroHana1477 SCREAMS,esfj,@AstroHana1477 GRITOS
2024,@daechwytae it's so annoying. like it doesn't take that much more effort to just soft block.,esfj,@daechwytae es tan molesto. como si no se necesita mucho más esfuerzo para simplemente bloqueo suave.
2025,@slvttracha OBVIOUSLY,esfj,@slvttracha OBVIAMENTE
2026,@LeeKnowSeesAll i will cry,esfj,@LeeKnowSeesAll voy a llorar
2027,@YugHeeMels exactlyyyyyy.,esfj,@YugHeeMels exactamenteyyyyy.
2028,casual reminder that it's kinda shitty to unfollow someone but leave them following you to pad your follower count.…,esfj,recordatorio casual de que es una mierda dejar de seguir a alguien pero dejar que te siga para aumentar tu número de seguidores....
2029,@borntoshinee13,esfj,@borntoshinee13
2030,@lizdimple7,esfj,@lizdimple7
2031,@lizdimple7 whatever Liz we all know you're in love with Lino just accept it,esfj,@lizdimple7 lo que sea Liz todos sabemos que estas enamorada de Lino solo aceptalo
2032,Mornings should be outlawed.,esfj,Las mañanas deberían estar prohibidas.
2033,@AstroHana1477 OMG BABEY,esfj,@AstroHana1477 OMG BABEY
2034,@PinkyPromiseVII thank you &lt;3,esfj,@PinkyPromiseVII gracias &lt;3
2035,@PinkyPromiseVII yeah i don't do parent holidays at all :(,esfj,@PinkyPromiseVII sí yo no hago vacaciones de los padres en absoluto :(
2036,@YugHeeMels S T U N N I N G,esfj,@YugHeeMels S T U N N I N G
2037,hahaha i just found out sunday is a parent holiday 🙃 so i'll either be here a lot to distract myself or barely at all,esfj,jajaja me acabo de enterar que el domingo es fiesta de padres 🙃 así que o estaré mucho por aquí para distraerme o casi nada
2038,"18 days til SKZ
27 days til TXT

AAAAAAHHH",esfj,"18 días para SKZ
27 días para TXT

AAAAAAHHH"
2039,but she keeps resting her head on my knee 😭 she's so sweet,esfj,pero sigue apoyando su cabeza en mi rodilla 😭 es tan dulce
2040,it's HOT why is my dog INSISTING on being glued to me help,esfj,hace CALOR por qué mi perro insiste en estar pegado a mí ayuda
2041,COFFEE,esfj,CAFÉ
2042,Ok I have to adult tomorrow AGAIN so. Goodnight,esfj,Ok tengo que adulto mañana OTRA VEZ así que. Buenas noches
2043,I miss Soobin,esfj,Echo de menos a Soobin
2044,@skzhyun93 Pls enjoy one of my new fave skz memes,esfj,@skzhyun93 Pls disfrutar de uno de mis nuevos memes skz fave
2045,@lizdimple7 HELLO YOU'RE GORGEOUS (AS ALWAYS),esfj,@lizdimple7 HOLA ESTÁS HERMOSA (COMO SIEMPRE)
2046,@hillarygayle I AM HERE FOR THAT,esfj,@hillarygayle ESTOY AQUÍ PARA ESO
2047,@L0Kai7 YAY!! I was just about to check in about those. ILY,esfj,@L0Kai7 ¡¡YAY!! Estaba a punto de registrarme por esos. ILY
2048,@saltymulti I have a pretty dark sense of humor. Thanks for letting me know. I will give it a shot,esfj,@saltymulti Tengo un sentido del humor bastante negro. Gracias por hacérmelo saber. Lo intentaré
2049,@saltymulti Oh I need to watch this,esfj,@saltymulti Oh tengo que ver esto
2050,I need a nap. But. I can’t. So coffee it is. Hashtag adulting or something,esfj,Necesito una siesta. Pero no puedo. Así que café será. Hashtag adulting o algo así
2051,It’s a “listen to Everlasting Shine on repeat” kind of morning 🥲,esfj,"Es una mañana de las de ""escuchar Everlasting Shine en repeat"" 🥲."
2052,🫠🫠🫠,esfj,🫠🫠🫠
2053,seriously how hard is it to call someone by the name they ask you to,esfj,en serio que dificil es llamar a alguien por el nombre que te pide
2054,Headache. 🙃,esfj,Dolor de cabeza. 🙃
2055,if shit in my apartment could *stop fucking malfunctioning* that would be SWELL,esfj,si la mierda de mi apartamento pudiera *dejar de funcionar mal* eso sería GENIAL
2056,I don’t want to adult today.,esfj,Hoy no quiero ser adulto.
2057,Goodnight,esfj,Buenas noches
2058,@slvttracha MY THOUGHTS EXACTLY,esfj,@slvttracha EXACTAMENTE MIS PENSAMIENTOS
2059,@HansNeckPillow Truth,esfj,@HansNeckPillow Truth
2060,@the_deesse And here I thought it was impossible for me to be more delusional over him,esfj,@the_deesse Y yo que pensaba que era imposible que alucinara más con él
2061,@bearienunu Gargle with warm salt water. I know it’s disgusting but it really does help,esfj,@bearienunu Haz gárgaras con agua tibia con sal. Sé que es asqueroso pero realmente ayuda
2062,@RaeleneMcBee PRETTY PLEASE THOR,esfj,@RaeleneMcBee PRETTY PLEASE THOR
2063,Why is he like this 🫠,esfj,¿Por qué es así?
2064,@RaeleneMcBee Literally give me my thunderstorm I am cozied up in bed with my plushie WAITING,esfj,@RaeleneMcBee Literalmente dame mi tormenta eléctrica estoy acurrucada en la cama con mi peluche ESPERANDO
2065,Did we really get one fucking random rumble of thunder half an hour ago and no rain? I have been robbed,esfj,¿De verdad que hace media hora hemos tenido un puto trueno al azar y no ha llovido? Me han robado
2066,@homeskz I had that same thought the other day. I was like why are we advertising this guy to me please stop 💀,esfj,@homeskz Yo tuve ese mismo pensamiento el otro día. Yo estaba como ¿por qué estamos haciendo publicidad de este tipo para mí por favor parar 💀.
2067,@A2Zclownery either way he is out of controllllll,esfj,@A2Zclownery de cualquier manera él está fuera de controllllll
2068,I understand it’s disappointing when fans can’t scream at a concert but please remember there is a scientific ratio…,esfj,"Comprendo que es decepcionante que los fans no puedan gritar en un concierto, pero recuerda que existe una proporción científica..."
2069,@fatedmoonchild You’re the best,esfj,@fatedmoonchild Eres el mejor
2070,@fatedmoonchild Wait you can change fonts,esfj,@fatedmoonchild Espera puedes cambiar las fuentes
2071,@RaeleneMcBee 😇,esfj,@RaeleneMcBee 😇
2072,@A2Zclownery Toasty Bread,esfj,@A2Zclownery Pan tostado
2073,@laughing_emojii @canadadryice youre a HATER,esfj,@laughing_emojii @canadadryice eres un ODIADOR
2074,burqas are so comfortable,esfj,los burkas son tan cómodos
2075,@laughing_emojii NO???? youre so fucked up,esfj,@laughing_emojii NO???? estás tan jodido
2076,@laughing_emojii TWO THUMBS. CAUSE IM NORMAL /LH,esfj,@laughing_emojii dos pulgares. PORQUE SOY NORMAL /LH
2077,@laughing_emojii I GET IT… but it is such a fun movie! i hope he doesnt die next time,esfj,@laughing_emojii LO ENTIENDO... ¡pero es una película tan divertida! espero que no muera la próxima vez
2078,@laughing_emojii IT IS.,esfj,@laughing_emojii LO ES.
2079,@scstruggletwt YOURE SOOOOOO,esfj,@scstruggletwt YOURE SOOOOOO
2080,@scstruggletwt BODEJQTFEJWLSHAK,esfj,@scstruggletwt BODEJQTFEJWLSHAK
2081,@scstruggletwt SHUT THE FUCK UP I NEVER SAID THAT?,esfj,@scstruggletwt ¿CERRAR LA PUTA MIERDA NUNCA DIJE ESO?
2082,@DaniiIDankovsky I HAVE NO IDEA,esfj,@DaniiIDankovsky NO TENGO NI IDEA
2083,@DaniiIDankovsky dantdm?!,esfj,¡¿DaniiIDankovsky dantdm?!
2084,gonna start saying “my princess just killed himself” all the time its such a good phrase. thanks waffle,esfj,"voy a empezar a decir ""mi princesa acaba de suicidarse"" todo el tiempo es una frase tan buena. gracias waffle"
2085,@laughing_emojii THIS TWEET IS SO FUNNY IM SO SORRY. that scene was heartbreaking ☹️,esfj,@laughing_emojii THIS TWEET IS SO FUNNY IM SO SORRY. that scene was heartbreaking ☹️
2086,@laughing_emojii GREYFIWLHH)2?!3&amp;2?4@2@4,esfj,@laughing_emojii GREYFIWLHH)2?!3&amp;2?4@2@4
2087,@laughing_emojii ????,esfj,@laughing_emojii ????
2088,@laughing_emojii WWMD,esfj,@laughing_emojii WWMD
2089,dreams of being a doctor looking very stupid and unachievable recently 🧐,esfj,sueños de ser médico que parecen muy estúpidos e irrealizables últimamente 🧐
2090,i died that day. katrina is so perfect,esfj,Morí ese día. Katrina es tan perfecta.
2091,@laughing_emojii HE IS SO SILLY!,esfj,@laughing_emojii ¡ES TAN TONTO!
2092,@canadadryice THANK U,esfj,@canadadryice GRACIAS
2093,@laughing_emojii i love my girlfriends. god,esfj,@laughing_emojii amo a mis novias. dios
2094,hhhheieieieiei hiii me today for my familys dinner party,esfj,hhhheieieieiei hiii yo hoy para la cena de mi familia
2095,lela made me who i am today 🙏🏽,esfj,lela me convirtió en lo que soy hoy 🙏🏽
2096,ITS WIFE CITY OVER HERE!,esfj,¡ES LA CIUDAD DE LAS ESPOSAS!
2097,@laughing_emojii YOU GET IT YOUGET IT YOY GET IT. GODDDDDD,esfj,@laughing_emojii YOU GET IT YOUGET IT YOY GET IT. GODDDDDD
2098,@laughing_emojii LITERALYYWTDHWH ITS SO FUNNY. have to look up the name of the damn movie to see pictures of mikhail,esfj,@laughing_emojii LITERALYYWTDHWH ITS SO FUNNY. tener que buscar el nombre de la maldita película para ver fotos de mikhail
2099,WHERE ARE MY MUTUALS TWEETS ALL THESE TWEETS ARE FROM SUGGESTED TOPICS,esfj,DONDE ESTAN LOS TWEETS DE MIS MUTUAS TODOS ESTOS TWEETS SON DE TEMAS SUGERIDOS
2100,need more brown queer trans friends desperately,esfj,necesito desesperadamente más amigos trans queer morenos
2101,i am not doing that,esfj,no voy a hacer eso
2102,@DaniiIDankovsky okay im not tho,esfj,"@DaniiIDankovsky Vale, pero yo no."
2103,@DaniiIDankovsky LITERALLY,esfj,@DaniiIDankovsky LITERALMENTE
2104,@DaniiIDankovsky no,esfj,@DaniiIDankovsky no
2105,@DaniiIDankovsky chandra beloved ever,esfj,@DaniiIDankovsky chandra amada siempre
2106,@DaniiIDankovsky,esfj,@DaniiIDankovsky
2107,crywank are so silly!,esfj,¡los crywank son tan tontos!
2108,@chundungy @laughing_emojii kay why ess,esfj,@chundungy @laughing_emojii kay why ess
2109,@chundungy @canadadryice DUDE CAN YOU CONTROL YOURSELF.,esfj,@chundungy @canadadryice DUDE PUEDES CONTROLARTE.
2110,@chundungy @laughing_emojii stop it. mikhail is MY wife.,esfj,@chundungy @laughing_emojii basta. mikhail es MI esposa.
2111,@rubycumulous i started watching it a while ago and it seems really good! its also actually one of dimas favorite m…,esfj,@rubycumulous la empece a ver hace un tiempo y me parece muy buena! de hecho es una de las m...
2112,i wish the slight british accent i develop when singing crywank didnt exist i hate it,esfj,"ojalá no existiera el ligero acento británico que me sale al cantar crywank, lo odio."
2113,woodchuck and ego is a phoenix are my current favorite crywank songs. just wanted to say that somewhere,esfj,woodchuck y ego is a phoenix son actualmente mis canciones favoritas de crywank. solo queria decirlo en algun sitio
2114,@chundungy @denimeater STEVE but know that kyra doesnt actually like him and its a long going joke we have.,esfj,@chundungy @denimeater STEVE pero saber que kyra doesnt realmente como él y es una broma de larga duración que tenemos.
2115,@denimeater I DONT LIKE YOU,esfj,@denimeater NO ME GUSTAS
2116,@denimeater just say you want him and go,esfj,@denimeater solo di que lo quieres y vete
2117,irl who hasn't spoken to me since middle school requested to follow my private instagram with a total of probably 1…,esfj,irl que no me habla desde la secundaria pidió seguir mi instagram privado con un total de probablemente 1...
2118,im gonna analyze it or someyhinh,esfj,voy a analizarlo o algo así
2119,@laughing_emojii LOOK WHAT I SENT YOU ON INSTAGRAM you will go insane,esfj,@laughing_emojii MIRA LO QUE TE HE ENVIADO EN INSTAGRAM te vas a volver loco
2120,@laughing_emojii RIGHT OHMMYGODWHHEHE. i love him so much,esfj,@laughing_emojii DERECHO OHMMYGODWHHEHE. lo amo tanto
2121,@laughing_emojii WOOOOOO!!!!!,esfj,¡¡¡¡¡@laughing_emojii WOOOOOO!!!!!
2122,"@dankovskji HAJAHAH GOOD! i will tho give warnings for medical gore, drug addiction (if you cant tell by the name),…",esfj,"@dankovskji HAJAHAH BUENO! yo tho dar advertencias para gore médica, adicción a las drogas (si usted no puede decir por el nombre),..."
2123,babygirl in the world…,esfj,babygirl en el mundo...
2124,MIKHAIL,esfj,MIKHAIL
2125,@laughing_emojii i am so happy youre watching it,esfj,@laughing_emojii estoy tan feliz de que lo estés viendo
2126,@laughing_emojii WE GOT HER BOYS!!!!!!! WE MADE HER A MORPHINE FAN,esfj,@laughing_emojii WE GOT HER BOYS!!!!!!! WE MADE HER A MORPHINE FAN
2127,i manifest my enemies WILL I MANIFEST AN EARLY GRAVE!!!,esfj,¡¡¡manifiesto a mis enemigos MANIFESTO UNA GRAVE TEMPRANA!!!
2128,@laughing_emojii GOOD GOD THATS SO FUNNY,esfj,@laughing_emojii GOOD GOD THATS SO FUNNY
2129,@laughing_emojii KDGGWGEJWHRJJ?/?!44? WHILE THE REAL DANIIL WAS IN THE OTHER ROOM OH MY GOD,esfj,@laughing_emojii KDGGWGEJWHRJJ?/?!44? MIENTRAS EL VERDADERO DANIIL ESTABA EN LA OTRA HABITACION OH DIOS MIO
2130,@chundungy thank u 🫶🏽🫶🏽🫶🏽,esfj,@chundungy gracias 🫶🏽🫶🏽🫶🏽
2131,@laughing_emojii i dont like you bachelor whatever is the best response to that ever. this is why artemy is the best in the world,esfj,@laughing_emojii i dont like you bachelor whatever es la mejor respuesta a eso de todos los tiempos. por eso artemy es el mejor del mundo
2132,@uninspiredun UNFORTUNATELY I CANT,esfj,@uninspiredun INFORTUNADAMENTE NO PUEDO
2133,@laughing_emojii THANK YOU SO MUCH i tried to add texture since i didnt know what else would make him look more interesting,esfj,@laughing_emojii MUCHAS GRACIAS traté de añadir textura ya que no sabía qué otra cosa le haría parecer más interesante
2134,@laughing_emojii hes a bit silly,esfj,@laughing_emojii es un poco tonto
2135,jay crywank only person making me happy anymore,esfj,jay crywank la unica persona que ya me hace feliz
2136,@laughing_emojii I WAS TOO I WAS SO WEIRD AROUND YOU im glad we’re bffs now 🙏🏽,esfj,@laughing_emojii YO TAMBIEN ERA TAN RARO A TU ALREDEDOR me alegro de que seamos bffs ahora 🙏🏽
2137,@laughing_emojii I THINK SO TOO OH MY GOD. thats insane,esfj,@laughing_emojii YO TAMBIEN LO PIENSO OH DIOS MIO. eso es una locura
2138,@5KULLFALL THANK YOU SO MUCH OMG that means a lot,esfj,@5KULLFALL MUCHAS GRACIAS OMG eso significa mucho
2139,retweeting this cause i love it a lot,esfj,retweeting this cause i love it a lot
2140,@s4miyaa @scstruggletwt YOU SHUT UP,esfj,@s4miyaa @scstruggletwt TU CÁLLATE
2141,@denimeater no,esfj,@denimeater no
2142,@scstruggletwt I WAS COPYING YOU,esfj,@scstruggletwt TE ESTABA COPIANDO
2143,this guy by me at the gym is so visibly fighting demons,esfj,este tipo a mi lado en el gimnasio es tan visiblemente luchando contra los demonios
2144,@DaniiIDankovsky you,esfj,@DaniiIDankovsky usted
2145,@DaniiIDankovsky,esfj,@DaniiIDankovsky
2146,@DaniiIDankovsky our HORRIBLE cat,esfj,@DaniiIDankovsky nuestro HORRIBLE gato
2147,@DaniiIDankovsky i wanted this to happen,esfj,@DaniiIDankovsky yo quería que esto sucediera
2148,@DaniiIDankovsky HAHAHHAHAHAH,esfj,@DaniiIDankovsky HAHAHHAHAHAHAH
2149,@DaniiIDankovsky good,esfj,@DaniiIDankovsky bueno
2150,@DaniiIDankovsky youre so sweet i love you :],esfj,@DaniiIDankovsky eres tan dulce te quiero :]
2151,@chundungy they dont like YOU,esfj,@chundungy a ellos no les gustas TU
2152,but idk.,esfj,pero idk.
2153,so Maybe it isn't normal for my back to hurt so bad that im unable to move and have it feel like there's a crushing…,esfj,tal vez no sea normal que me duela tanto la espalda que no pueda moverme y que sienta como si hubiera un aplastamiento...
2154,@laughing_emojii OH MY GOD. thats so amazing im so proud of you,esfj,@laughing_emojii OH MI DIOS. eso es tan increíble estoy tan orgulloso de ti
2155,@laughing_emojii KDHJ KRNEKRJWNVWHEMWKWJ,esfj,@laughing_emojii KDHJ KRNEKRJWNVWHEMWKWJ
2156,@chundungy interesting. im receiving varied responses,esfj,@chundungy interesante. estoy recibiendo respuestas variadas
2157,@laughing_emojii “some reason”,esfj,"@laughing_emojii ""alguna razón"""
2158,@DaniiIDankovsky elaborate,esfj,@DaniiIDankovsky elaborar
2159,@DaniiIDankovsky FUCK YOU,esfj,@DaniiIDankovsky JÓDETE
2160,GOKU IN FRONT OF THE KAABA!!!!!,esfj,¡¡¡¡¡GOKU FRENTE AL KAABA!!!!!
2161,the deuce… HIS HAIR ISNT EVEN SNAKES,esfj,el dos... SU PELO NO TIENE NI CARACOLES
2162,@laughing_emojii OKAY OKAY ill text you when i have the time!!!!,esfj,¡¡¡¡@laughing_emojii OKAY OKAY te mandaré un mensaje cuando tenga tiempo!!!!
2163,@laughing_emojii YEAH its a very good book im so in love with it. i love how bulgakov writes as well as the book it…,esfj,"@laughing_emojii YEAH es un libro muy bueno im tan enamorado de él. me encanta cómo bulgakov escribe, así como el libro que..."
2164,reading about how this dog learned to read and crying. and then he learned about the word proletariat and what capi…,esfj,leyendo sobre como este perro aprendio a leer y a llorar. y luego aprendio sobre la palabra proletariado y lo que capi...
2165,heart of a dog my favorite book,esfj,corazon de perro mi libro favorito
2166,@laughing_emojii literally,esfj,@laughing_emojii literalmente
2167,@laughing_emojii us,esfj,@laughing_emojii nosotros
2168,never trust how you feel about your life when listening to crywank,esfj,nunca confíes en cómo te sientes sobre tu vida cuando escuchas crywank
2169,@canadadryice i wish i had him in my life,esfj,@canadadryice me gustaría tenerlo en mi vida
2170,i interpreted this as whos taste do you like the most. whatever,esfj,lo interpreté como que te gusta más el gusto de quién. lo que sea.
2171,mix of malik yolanda and inaya,esfj,mezcla de malik yolanda e inaya
2172,also on this note do not sexualize artemy around me 🙏🏽 not only is it uncomfortable since im a minor but also since…,esfj,"también en esta nota no sexualizar artemy a mi alrededor 🙏🏽 no sólo es incómodo desde im un menor de edad, sino también desde..."
2173,like i really do not like most white fans of this game its so irritating to be around people who are telling me how…,esfj,como yo realmente no me gusta la mayoría de los fans blancos de este juego su tan irritante estar cerca de personas que me están diciendo cómo...
2174,the main asian character deals with racism from most other characters please be serious. what the hell do you mean by share,esfj,el personaje principal asiatico se enfrenta al racismo de la mayoria de los otros personajes por favor se serio. que demonios quieres decir con compartir
2175,thinking of when someone told me that as a pathologic fan i should understand how europeans and asian people can sh…,esfj,pensando en cuando alguien me dijo que como fan patologico deberia entender como los europeos y asiaticos pueden sh...
2176,potatoes are such weird and freaky things i hate how their roots grow straight out of them like that. be normal please,esfj,"las patatas son unas cosas tan raras y raras que odio que les salgan las raices asi. que sean normales, por favor."
2177,they couldve picked anyone,esfj,podrían haber elegido a cualquiera
2178,hes so ugly i cant do this,esfj,es tan feo que no puedo hacerlo
2179,yeah cause im silly and goofy,esfj,"sí, porque soy tonto y bobalicón"
2180,oh you people are sick,esfj,oh ustedes estan enfermos
2181,@laughing_emojii i couldnt fit this all in one tweet HFGWJDH so heres a screenshot. also yeah why are dads terrible…,esfj,@laughing_emojii i couldnt fit this all in one tweet HFGWJDH so heres a screenshot. also yeah why are dads terrible...
2182,@shiggyskittenn YESYEYSYSYE oh my god. hes my everything,esfj,@shiggyskittenn YESYEYSYSYE oh my god. hes my everything
2183,@laughing_emojii MDHHWKDJSK ME ME ME. ive been feeling closer with my family and i guess getting over differences s…,esfj,@laughing_emojii MDHHWKDJSK ME ME ME. ive been feeling closer with my family and i guess getting over differences s...
2184,lrt i 🫶🏽 brown people so much. god im so happy,esfj,lrt i 🫶🏽 gente morena tanto. dios im tan feliz
2185,@DaniiIDankovsky i like dogs a lot,esfj,@DaniiIDankovsky me gustan mucho los perros
2186,@laughing_emojii RIGHT and honestly i think when i move out ill feel a lot better about being able to be alone and…,esfj,@laughing_emojii CORRECTO y sinceramente creo que cuando me mude me sentiré mucho mejor al poder estar sola y....
2187,@laughing_emojii YEAH all of a sudden a gap year is looking like a very bad idea. i wish i could be NORMAL!,esfj,@laughing_emojii YEAH de repente un año sabático me está pareciendo muy mala idea. ¡ojalá pudiera ser NORMAL!
2188,@shiggyskittenn this gif is all i need to feel okay,esfj,@shiggyskittenn este gif es todo lo que necesito para sentirme bien
2189,@samothsangster NOT THE GYARU POSE HAHAHAHAHAHA,esfj,@samothsangster NO LA POSE GYARU HAHAHAHAHAHAHAHAHAHAHAHAHA
2190,*gulp*,esfj,*gulp*
2191,😭❤️ he’s so pretty imma cry,esfj,😭❤️ él es tan bonito imma llorar
2192,them grey hairs 😍 i love him,esfj,esas canas 😍 lo amo
2193,ARE WE DONE?,esfj,¿HEMOS ACABADO?
2194,@sugallite HOLY FUCK,esfj,@sugallite MIERDA
2195,BESTIE SAME,esfj,DESTION SAME
2196,@translatingTXT @TXT_members @TXT_bighit SOOBIN IM WHIPPED FOR HOBI TOO BESTIE,esfj,@translatingTXT @TXT_members @TXT_bighit SOOBIN IM WHIPPED FOR HOBI TOO BESTIE
2197,@bts_bighit THIS IS SO CUTE AHHHHHHHH,esfj,@bts_bighit ESTO ES TAN BONITO AHHHHHHHHHH
2198,🧎‍♀️🧎‍♀️🧎‍♀️🧎‍♀️🧎‍♀️🧎‍♀️,esfj,🧎‍♀️🧎‍♀️🧎‍♀️🧎‍♀️🧎‍♀️🧎‍♀️
2199,LITERALLY SUPER GORGEOUSSS,esfj,LITERALMENTE SUPER GORGEOUSSS
2200,gummy smile😭😭😭😭✋🏽,esfj,sonrisa de encía😭😭😭😭✋🏽
2201,THE LOVE OF MY LIFEEEE,esfj,EL AMOR DE MI VIDAEEE
2202,AHSJSVDJDSJSBSKSDHDJDNDKDNDDJSJ,esfj,AHSJSVDJDSJSBSKSDHDJDNDKDNDDJSJ
2203,"his outfit : ⛓🔗💀☠️🏴‍☠️
him : 🥺💕💞😍🥰",esfj,"su ropa : ⛓🔗💀☠️🏴‍☠️
él : 🥺💕💞😍🥰"
2204,THE RAPLINE HAS ME IN SHAMBLES,esfj,EL RAPLINE ME TIENE DESTROZADO
2205,INKIGAYO SUNDAY BITCHES,esfj,INKIGAYO DOMINGO PERRAS
2206,OMG CHRIS KNEW ABOUT TXT AND ENHA,esfj,OMG CHRIS SABÍA SOBRE TXT Y ENHA
2207,joon and yoongles🤧❤️,esfj,joon y yoongles🤧❤️
2208,good morning to me🥴🥴😵‍💫😵‍💫,esfj,buenos dias a mi🥴🥴😵‍💫😵‍💫
2209,Brb camping in the qrts,esfj,Brb acampar en el qrts
2210,yoongi in googles 😂😂😂😂,esfj,yoongi en googles 😂😂😂😂
2211,tae’s tattoo😂😂,esfj,tae's tattoo😂😂
2212,@bws_alec @304verse @TXT_members NORMIES HAHAHAH,esfj,@bws_alec @304verse @TXT_members NORMIES HAHAHAH
2213,@rowardses @iconicbtsIines omg high 5 bestieee,esfj,@rowardses @iconicbtsIines omg high 5 bestieee
2214,OKAY SSSIRRRR,esfj,OKAY SSSIRRRR
2215,jimin post more pictures of the photoshoot *wink wink* on your insta 👉🏽👈🏽,esfj,jimin publica más fotos de la sesión de fotos *wink wink* en tu insta 👉🏽👈🏽
2216,WAITINGGG SKSNSJSKS,esfj,ESPERANDO SKSNSJSKS
2217,SHIRTLESS BANGTAN ERA IS HERE,esfj,LA ERA BANGTAN SIN CAMISETA ESTÁ AQUÍ
2218,BRO I’M-,esfj,BRO I'M-
2219,I AM DEFINATELY NOT OKAY,esfj,DEFINITIVAMENTE NO ESTOY BIEN
2220,PARK JIMIN SKSBSKSKSKSKSSNSKSKSK,esfj,PARK JIMIN SKSBSKSKSKSKSKSKSKSSNSKSKSK
2221,@lollapalooza CANT WAIT ❤️❤️❤️😍😍😍,esfj,@lollapalooza CANT WAIT ❤️❤️❤️😍😍😍😍
2222,@withlovepat THIS XD,esfj,@withlovepat ESTO XD
2223,@iconicbtsIines OKAY THAT WAS A GOOD ONE🤣,esfj,@iconicbtsIines OKAY ESO FUE BUENO🤣
2224,WHY DID THEY MAKE A DISTORTED VERSION HAHAHAHAHAHAHAHAHAHAHAHAHAHHA,esfj,POR QUÉ HICIERON UNA VERSIÓN DISTORSIONADA JAJAJAJAJAJAJAJAJAJAJAJA
2225,@redparkjiminnie NIKKI ARE YOU BACK,esfj,@redparkjiminnie NIKKI ESTÁS DE VUELTA
2226,@Basic_Fangurl him 🥺✋🏽,esfj,@Basic_Fangurl él 🥺✋🏽
2227,@saveme_seesaw cat ✅ Tye dye✅ my wifey ✅,esfj,@saveme_seesaw gato ✅ Tye dye✅ mi wifey ✅
2228,@Basic_Fangurl THANKYOU WIFEY😭💜,esfj,@Basic_Fangurl THANKYOU WIFEY😭💜
2229,@ramblinrosh @BELIFTLAB,esfj,@ramblinrosh @BELIFTLAB
2230,@Basic_Fangurl THANKYOU MY BBY😭😭😭😭😭😭😭😭😭😭,esfj,@Basic_Fangurl GRACIAS MI BBY😭😭😭😭😭😭😭😭😭😭
2231,@Basic_Fangurl I CANT FUCKING BELEIVE IT I SCREAMED OUT LOUD WHEN I PULLED HIM,esfj,@Basic_Fangurl NO PUEDO CREERLO GRITE EN VOZ ALTA CUANDO LO JALÉ.
2232,@translatingTXT @TXT_members @TXT_bighit NOT THE BALLET JUMP HAHAHAH,esfj,@translatingTXT @TXT_members @TXT_bighit NO EL SALTO DE BALLET HAHAHAH
2233,@sugallite I CANT SAVE MYSELF EITHER,esfj,@sugallite YO TAMPOCO PUEDO SALVARME
2234,OH GOD OH GOD,esfj,OH DIOS OH DIOS
2235,NIKI SKSSKSNSNJSNSXBSJSKDBDMSKSKSNNS,esfj,NIKI SKSSKSNSNJSNSXBSJSKDBDMSKSKSKSNNS
2236,OKAY??????????????????????,esfj,OKAY??????????????????????
2237,@BELIFTLAB OKAY FIRST OF ALL.. WHAT THE FUCK,esfj,@BELIFTLAB BIEN EN PRIMER LUGAR .. QUE MIERDA
2238,JESUS WHAT THE HELL JAY,esfj,JESUS QUE DEMONIOS JAY
2239,@withlovepat OMG,esfj,@withlovepat OMG
2240,I’m gonna start this *gulp*,esfj,Voy a empezar esto *gulp*
2241,FINALLY AHHH,esfj,FINALMENTE AHHH
2242,CRYING CRYING CRYING,esfj,LLORANDO LLORANDO LLORANDO
2243,IM SPEED,esfj,VELOCIDAD IM
2244,namjoon and jin hoarding convinience stores🤣🤣🤣,esfj,namjoon y jin acaparando tiendas de conveniencia🤣🤣🤣🤣.
2245,@Basic_Fangurl GIRL IM…YOU WONT BELIEVE,esfj,@Basic_Fangurl GIRL IM...YOU WONT BELIEVE
2246,@MlNSTRAD4MUSS_D SPEACHLESS IM,esfj,@MlNSTRAD4MUSS_D SPEACHLESS IM
2247,THEY SAW THE MEME HAHAHAHAH,esfj,VIERON EL MEME HAHAHAHAH
2248,CALL THE AMBULANCE,esfj,LLAME A LA AMBULANCIA
2249,OKAY SIR I’M-,esfj,OK SEÑOR YO-
2250,@TXTUNOFFlClAL IM DEAD HAHAHAHA,esfj,@TXTUNOFFlClAL IM DEAD HAHAHAHA
2251,@hyyhnas NAS YOURE SO PRETTY I SHIP YOU WITH ME✋🏽😐💜,esfj,@hyyhnas NAS YOUURE SO PRETTY I SHIP YOU WITH ME✋🏽😐💜
2252,IM SAT,esfj,IM SAT
2253,@sugallite IM READY COME @ ME,esfj,@sugallite IM READY COME @ ME
2254,I DOUBLE PULLED MY BIAS I AM IN FUCKING TEARS RIGHT NOW,esfj,ESTOY LLORANDO AHORA MISMO.
